,"Менеджер: Куницына Ольга
Email: olga.k@megamind.ru
Телефон: +7 (911) 087-57-14
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Подставка для телефона,"Материал: ABS + алюминиевый сплав + углеродистая сталь
Размер: 160*160*350 мм
Упаковка: фабричная коробка
Примечание от фабрики: стоимость с лого и без одинаковая, отличаются сроки

Стоимость ориентировочная, окончательная после предоставления макетов", Дизайн: без кастома,200,"9,6","852,1",30-35,"11,2","1007,1",20-25,6 000,3,13-15,
,,, Дизайн: печать либо лазерная гравировка,200,"9,6","852,1",35-40,"11,2","1007,1",25-30,,,,
 ,Подставка для телефона,"Материал: ABS + алюминиевый сплав + углеродистая сталь
Размер: 160*160*350 мм
Цвет: черный, белый
Упаковка: фабричная коробка
Примечание от фабрики: 

Стоимость ориентировочная, окончательная после предоставления макетов", Дизайн: без кастома,60,"11,9","1052,8",40-45,"13,7","1225,3",30-35,6 800,3,13-15,
,,," Дизайн: шелкография 2 цвета, примерно 3х2 см",60,"13,0","1144,9",40-45,"14,8","1317,4",30-35,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"1,85","1082,0",,,,,,,,
,,,,,,"1176,7",,,,,,,,
