,"Менеджер: Киселева Екатерина
Email: katya.e@megamind.ru
Телефон: +7 (921) 970-63-24
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,"Набор переходников 

","Материал: PS + ABS пластик
Размер: 83,6 х 83,6 х 9,6 мм
Цвет: черный, белый, синий, розовый
Упаковка: коробка (доп фото)
Примечание от фабрики: 
Кабель Type-C → Type-C, длина: 28 см (20V/3A, максимум 60W)
Адаптер Type-C → Micro (5V/2.4A MAX)
Адаптер Type-C → Lightning (5V/2.4A MAX)
USB → Type-C адаптер (5V/2.4A MAX)
USB → Lightning адаптер
USB → Micro адаптер
Инструмент для извлечения SIM-карты
Подставка для телефона
Слот для SIM-карт
Поддержка передачи данных и синхронной зарядки

", Дизайн: сток,500,"3,4","292,2",30-35,"3,6","311,9",20-25,2 100,2,12-14,
,,,,1000,"3,2","276,2",,"3,4","295,5",,,,,
,,, Дизайн: лого УФ печать ,500,"3,8","326,4",35-40,"4,0","346,2",25-30,8 250,5,15-17,
,,,,1000,"3,4","296,8",,"3,7","316,1",,,,,
 ,"Набор переходников с бзу

","Материал: PS + ABS пластик
Размер: 75 х 85 х 30 мм
Цвет: черный 
Упаковка: коробка 
Комплектация:
Кабель Type-C на Type-C, длина 28 см (20V/3A, макс. 60W)
Адаптер Type-C на Micro USB (макс. 5V/2.4A)
Адаптер Type-C на Lightning (5V/2.4A)
Адаптер USB на Type-C (макс. 5V/2.4A)
Адаптер USB на Lightning
Адаптер USB на Micro USB
Скрепка для извлечения SIM-карты
Подставка для телефона
Отсек для SIM-карт
Беспроводная зарядка для Apple Watch — 2.5W
Беспроводная зарядка для телефона — 15W
Беспроводная зарядка для наушников — 5W
Функции: передача данных и одновременная зарядка
", Дизайн: сток,500,"13,6","1166,2",30-35,"14,1","1208,1",20-25,3 250,2,12-14,
,,,,1000,"12,4","1061,3",,"12,8","1102,3",,,,,
,,, Дизайн: лого УФ печать ,500,"13,9","1192,6",35-40,"14,4","1234,5",25-30,9 900,5,15-17,
,,,,1000,"12,7","1087,1",,"13,1","1128,0",,,,,
