,"Менеджер: Вязовский Иван
Email: ivan@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,косметичка оранжевая,"Материал: внешний материал - полиэстер, внутренний - полиэстер, наполнитель - синтепон
Размер: 200*130*80мм
Упаковка: инд пакет
Примечание от фабрики: "," Дизайн: шелкография  2 цвета, цвет изделия приближенный к пантону",1500,"11,548","1016,26",55-60,"12,956","1140,13",45-50,12 000,7,17-19,
,,,,3000,"11,103","977,08",55-60,"12,511","1100,95",45-50,,,,
,,,,5000,"10,808","951,11",60-65,"12,216","1074,98",50-55,,,,
 ,косметичка оранжевая,"Материал: внешний материал - полиэстер, внутренний - полиэстер, наполнитель - синтепон
Размер: 200*130*80мм
Упаковка: инд пакет
Примечание от фабрики: "," Дизайн: шелкография 1 цвет, жаккардовая бирка, цвет изделия приближенный к пантону",1500,"11,684","1028,22",55-60,"13,108","1153,55",45-50,12 000,7,17-19,
,,,,3000,"11,234","988,58",55-60,"12,658","1113,90",45-50,,,,
,,,,5000,"10,935","962,30",60-65,"12,359","1087,63",50-55,,,,
 ,термокружка,"Материал: нержавеющая сталь, пластик
Размер: 400 мл
Упаковка: инд коробка
Примечание от фабрики: ", Дизайн: одноцветный логотип,1500,"29,460","2592,45",60-65,"31,704","2789,93",50-55,18 000,10,20-22,
,,,,3000,"17,167","1510,65",60-65,"19,411","1708,13",50-55,,,,
,,,,5000,"16,659","1466,00",60-65,"18,837","1657,67",50-55,,,,
 ,термокружка,"Материал: нержавеющая сталь, пластик
Размер: 600 мл
Упаковка: инд коробка
Примечание от фабрики: ", Дизайн: логотип лазерной гравировкой,1500,"8,758","770,73",50-55,"10,254","902,38",40-45,6 000,5,15-17,
,,,,3000,"8,664","762,44",50-55,"10,160","894,09",40-45,,,,
,,,,5000,"8,574","754,49",50-55,"10,070","886,14",40-45,,,,
 ,авоська,"Материал: хлопок
Размер: 35*35 см
Упаковка: инд пакет
Примечание от фабрики: один цвет", Дизайн: логотип пвх шевроном,1500,"4,157","365,82",40-45,"4,391","386,39",30-35,6 000,5,15-17,
,,,,3000,"2,395","210,80",40-45,"2,629","231,37",30-35,,,,
,,,,5000,"2,391","210,40",40-45,"2,625","230,97",30-35,,,,
