,"Менеджер: Андрианова Анастасия
Email: anastasiaandrianova@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,"Зонт-трость 
закрывается внутрь","Материал: эпонж 190Т
Размер: купол 120 см диаметр, 80 см высота трости
Упаковка: пластиковый пакет
Примечание от фабрики: "," Дизайн: полная запечатка цифровая печать, лого шелкография",300,"11,1","1219,8",35-40,"13,01","1431,35",25-30,"7 800,00",15-18,
,,,,500,"10,78","1185,28",,"12,65","1391,22",,,,
,,,,1000,"10,3","1031,0",,"12,16","1218,56",,,,
,,,,3000,"9,28","929,43",,"11,05","1106,88",,,,
,,,,5000,"8,72","873,74",,"10,44","1046,12",,,,
 ,Зонт-трость полуавтомат,"Особенности: светоотражающий купол, меняющий цвет при намокании
Материал: EVA 190Т
Размер: купол 125 см диаметр, 80 см высота трости
Упаковка: пластиковый пакет
Примечание от фабрики: 
", Дизайн: индивидуальная печать лого/ паттерна ,300,"16,0","1758,6",45-50,"18,23","2005,44",35-40,"15 400,00",22-25,
,,,,500,"15,97","1756,33",45-50,"18,21","2003,17",35-40,,,
,,,,1000,"14,5","1453,9",55-60,"16,75","1678,76",45-50,,,
,,,,3000,"14,21","1423,86",60-65,"16,45","1648,71",50-55,,,
,,,,5000,"13,63","1365,81",85-90,"15,87","1590,66",80-85,,,
 ,Зонт,"Особенности: зонт автоматический складной с усиленными спицами
Материал: эпонж 190Т
Размер: купол 108 см диаметр, 73 см высота, 36,5*6 см в сложенном виде
Упаковка: чехол в цвет и пластиковый пакет
Примечание от фабрики: 
", Дизайн: полная запечатка купола с внешней стороны,300,"15,5","1701,3",35-40,"17,94","1973,59",25-30,"8 400,00",15-18,
