,"Менеджер: Магасумов Арсений
Email: arseny@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Набор игрушек,"Материал: ХБ , фетр (сумка)
Размер: игрушки ~  5 см, сумка ~ 30х35 см
Упаковка: опп-пакет
Примечание от фабрики:  
5 дизайнов игрушек в наборе (груша,сыр,стакан,тарелка,клубника) + 1 подушка с пледом 
Максимальные габариты игрушек - 35/40 см
Минимальные габариты игрушек - 5/6 см

Максимальный размер пледа - 60х60 см
Минимальный размер пледа - 18х18 см

Цена за тираж указана без учёта стоимости формы (при условии, что сначала заказывается сигнальный образец и оплачивается форма, которую будут использовать в дальнейшем для производства тиража) 
Для точных цен и точного кастома обязательно нужен макет. Сейчас смогли рассчитать только примерно"," Дизайн: по макету клиента, возможно нанесение лого на сумку (+7 руб)",300,"118,4","10062,1",70-75,"121,0","10284,9",60-65,115 000 (Запуск через сигнальник),17,27-29,
,,,,500,"73,3","6230,0",,"75,9","6452,7",,,,,
,,,,1000 (минимальный тираж),"37,6","3196,0",,"40,1","3408,2",,,,,
,Коврик - мешок,"Материал: полиэстер 210D
Размер: 100x100x1 см
Упаковка: опп-пакет
Примечание от фабрики: нанесение по макету клиента ",Дизайн: нанесение дизайна по макету клиента,3000 (минимальный тираж),"11,2","948,0",60-65,"11,7","997,8",50-55,8000,10,20-22,
,Коробка для хранения игрушек 2 в 1,"Материал: льняная ткань, полиэстер 210D, хлопок
Размер: 30х30х30 см
Упаковка: опп-пакет
Примечание от фабрики: коробка для ишрушек+коврик для детей, нанесение по макету клиента ",Дизайн: нанесение дизайна по макету клиента,300,"34,8","2954,2",50-55,"42,3","3597,2",40-45,11 400,10,20-22,
,,,,500 (минимальный тираж),"23,3","1984,2",,"28,5","2424,2",,,,,
,Тактильный коврик,"Материал: хлопок, флис
Размер: 88х88 см
Упаковка: опп-пакет
Примечание от фабрики: создание по макету клиента


Для точных цен и точного кастома обязательно нужен макет. Сейчас смогли рассчитать только примерно",Дизайн: по макету клиента,300,"30,2","2569,8",50-55,"36,9","3132,6",40-45,13 500 (запуск через сигнальник),15,25-27,
,Плед детский,"Материал: хлопок 100%
Размер: 110*110 см
Упаковка: опп-пакет (заводская упаковка)
Примечание от фабрики: 
Для кастомизации требуется больший тираж
Кастом возможен от 1000 шт.
Стоковые разновидности см. доп. фото",Дизайн: нет/по макету клиента,300,"12,7","1076,2",60-65,"14,3","1216,7",50-55,10500,20,30-32,
,,,,1000,"18,6","1583,2",,"20,6","1753,2",,,,,
,Сумка-трансформер для пеленания,"Материал: полиэстер (сетчатая ткань)
Размер: примерно 30*5*21 см в сложенном виде, 101*21 см в разложенном виде
Упаковка: полиэтеленовый пакет с застёжкой-молнией
Примечание от фабрики: 
Цвет из раскладки фабрики",Дизайн: можно добавить бирку с лого клиента,300,"19,39","1 648,08",55-65,"21,52","1 829,09",45-55,9000,7,17-19,
