,"Менеджер: Червоненко Светлана
Email: sveta.ch@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Бутылка,"Материал: пластик (PC)
Объём: 750 мл
Форма: Квадратная
Особенности: Герметичная, с ремешком
Цвета в наличии: Чёрный, серый, зелёный, белый
Упаковка: Индивидуальная, пластиковый пакет
Примечание: 
- нанесение сбоку из-за дугообразной формы бутылки нельзя сделать печатью, как решение предлагаем наклейку, визуально эффект будет практически не отличим от печати

- для индивидуального нанесения минимальный тираж 2000 шт., так как необходимо производство без фабричного нанесения, и это минимальный тираж для запуска производственной линии

- для выкраса деталей в желтый цвет минимальный тираж 3000 шт., в расчете дана цена на черный цвет бутылки и серую защелку"," Дизайн: 
- цвет из наличия
- нанесение логотипа по центру - шелкография
- нанесение сбоку - наклейка, два вида дизайна",2000,"7,7","650,5",45-50,"9,3","787,0",35-40,12 300,7,17-19,
Расчет от 18.06,,,,,,,,,,,,,,
 ,Бутылка,"Материал: пластик (PC)
Объём: 750 мл
Форма: Квадратная
Особенности: Герметичная, с ремешком
Цвета в наличии: Чёрный, серый, зелёный, белый
Упаковка: Индивидуальная, пластиковый пакет
"," Дизайн: 
- цвет из наличия
- без фабричной печати",500,"5,7","487,9",45-50,"7,0","595,4",35-40,2 300,2,12-14,
,,,,1000,"5,6","471,9",45-50,"6,8","576,3",35-40,2 300,2,12-14,
 ,Бутылка с распылителем,"Материал: пластик (PC)
Объём: 650 мл
Особенности: с распылителем и удобной ручкой
Цвета в наличии: Чёрный, розовый, зелёный, белый
Упаковка: Индивидуальная,фабричная цветная коробка
"," Дизайн: 
- цвет из наличия
- без фабричной печати",500,"4,2","355,5",27-32,"5,2","438,4",17-22,2 100,2,12-14,
,,,,1000,"4,0","343,4",27-32,"5,0","423,9",17-22,2 100,2,12-14,
 ,Бутылка,"Материал: тритан
Объём: 750 мл
Особенности: ручка карабин, подача воды нажатием кнопки, механизм блокировки
Цвета в наличии: Чёрный, розовый, зелёный, синий
Упаковка: Индивидуальная, белая коробка
"," Дизайн: 
- цвет из наличия
- без фабричной печати",500,"6,8","576,0",27-32,"8,0","677,4",17-22,2 400,2,12-14,
,,,,1000,"6,6","557,4",40-45,"7,7","655,8",30-35,2 400,2,12-14,
 ,Бутылка,"Материал: пластик (PC)
Объём: 750 мл
Цвета в наличии: Чёрный, синий, зелёный, оранжевый, прозрачный 
Упаковка: Индивидуальная, пластиковый пакет
"," Дизайн: 
- цвет из наличия
- без фабричной печати",500,"3,8","321,4",30-35,"4,5","386,0",20-25,2 000,2,12-14,
,,,,1000,"3,7","310,3",30-35,"4,4","373,0",20-25,2 000,2,12-14,
