,"Менеджер: Вязовский Иван
Email: ivan@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,футболка,"Футболка с цельнокроеным рукавом. Размерный ряд S-2XL  
Ткань - кулирка 92/8 240гр
ОБЯЗАТЕЛЬНО центровка надписи по лого. остальной текст как бы сбоку.          
Расстояние печати от киперной ленты до нижней границы надписи 4 см
 - бейку делаем зеленого цвета. 
- размерник внутри напечатан ДТФ
 – брендирование светооторажающая пленка белая надпись АЛЬФА БАНК, а черный мелкий текст  из пленки FOAM 500
 – на спине светоотражающая пленка белого цвета с вырезанным лого (чтобы было в цвет футболки). Печатается на расстоянии от верхней точки горловины 7,5 см", Дизайн: ,3900,"15,196","1367,65",50-55,"15,966","1436,95",60-65,18 000,10,20-22,
,,,,600,"16,883","1485,67",50-55,"17,653","1553,43",60-65,,,,
 ,футболка фабрика 2,"Футболка с цельнокроеным рукавом. Размерный ряд S-2XL  
Ткань - кулирка 92/8 240гр
ОБЯЗАТЕЛЬНО центровка надписи по лого. остальной текст как бы сбоку.          
Расстояние печати от киперной ленты до нижней границы надписи 4 см
 - бейку делаем зеленого цвета. 
- размерник внутри напечатан ДТФ
 – брендирование светооторажающая пленка белая надпись АЛЬФА БАНК, а черный мелкий текст  из пленки FOAM 500
 – на спине светоотражающая пленка белого цвета с вырезанным лого (чтобы было в цвет футболки). Печатается на расстоянии от верхней точки горловины 7,5 см", Дизайн: ,3900,"11,823","1064,10",70-75,"12,593","1133,40",60-65,18 000,10,20-22,
,,,,,"14,955","1316,07",70-75,"15,725","1383,83",60-65,,,,
 ,худи,"Худи: футер 3-х нитка, 100% хлопок, плотность 430 гр /м2
Подклад капюшона из контрастной ткани.
В капюшон вставлен шнур контрасного цвета, с наконечниками. 
На полочке накладной карман  
размерник внутри напечатан ДТФ
На полочке  – светооторажающая пленка белая надпись АЛЬФА БАНК, а черный мелкий текст  из пленки FOAM 500
На спинке- светооторажающая пленка белая
Низ рукавов и низ худи, обработан кашкорсе.
Нанесение светоотражающее. 
", Дизайн: ,2000,"32,124","2891,14",55-60,"34,434","3099,04",45-50,21 000,10,20-22,
,,,,,,,,,,,,,,
 ,жилетка фабрика 1,"1. Ткань полиэстер 60 гр, цвет черный (ткань должна быть матовой, не глянцевой). Внутренняя сторона -  подклад черного цвета 100% пэ 70гм2, наполнитель синтепух пухблоккер 100% пэ 70гм2, стежка 8 см. Обработка синтепуха фракция 5х32, Wow pillow, двойной силикон высший сорт , 1 категория очистки 
Внутри накланой карман на липучке велкро
3. Фурнитура: молния N5, shark teeth excellante, пластик, звено матовый и в корпус и в карманы. Фирменный пвх пулер на центральную молнию + кольцевидные бегунки на боковые молнии черные матовые. 
4. Брендирование: - печать на груди: рефлекторная пленка белого цвета (102*75 мм лого банка справа, 150*75 мм «звезда» слева.) - печать на горловине шелкография 1+0 размер 7,5*3,2см - ПВХ пуллер 40х15мм 
5. упаковка в индивидуальный пакет с зип локом, матовый, хентег 10х6 см 2+1, матовая ламинация, наклейка с шк на оборотную сторону хенгета-предоставим", Дизайн: ,1850,"22,768","2049,13",60-65,"25,755","2317,93",50-55,18 000,7,17-19,
,,,,,,,,,,,,,,
 ,жилетка фабрика 2,"1. Ткань полиэстер 60 гр, цвет черный (ткань должна быть матовой, не глянцевой). Внутренняя сторона -  подклад черного цвета 100% пэ 70гм2, наполнитель синтепух пухблоккер 100% пэ 70гм2, стежка 8 см. Обработка синтепуха фракция 5х32, Wow pillow, двойной силикон высший сорт , 1 категория очистки 
Внутри накланой карман на липучке велкро
3. Фурнитура: молния N5, shark teeth excellante, пластик, звено матовый и в корпус и в карманы. Фирменный пвх пулер на центральную молнию + кольцевидные бегунки на боковые молнии черные матовые. 
4. Брендирование: - печать на груди: рефлекторная пленка белого цвета (102*75 мм лого банка справа, 150*75 мм «звезда» слева.) - печать на горловине шелкография 1+0 размер 7,5*3,2см - ПВХ пуллер 40х15мм 
5. упаковка в индивидуальный пакет с зип локом, матовый, хентег 10х6 см 2+1, матовая ламинация, наклейка с шк на оборотную сторону хенгета-предоставим", Дизайн: ,1850,"31,441","2829,70",60-65,"34,428","3098,50",50-55,18 000,10,20-22,
,,,,,,,,,,,,,,
 ,худи,"Худи: футер 3-х нитка с пич эффектом 350 грамм
Подклад капюшона из контрастной ткани.
В капюшон вставлен шнур контрасного цвета, с наконечниками. 
На полочке накладной карман  
размерник внутри напечатан ДТФ
На полочке  – светооторажающая пленка белая надпись АЛЬФА БАНК, а черный мелкий текст  из пленки FOAM 500
На спинке- светооторажающая пленка белая
Низ рукавов и низ худи, обработан кашкорсе.
Нанесение светоотражающее. 
", Дизайн: ,2000,"33,329","2832,95",55-60,"35,639","3029,30",45-50,21 000,10,20-22,
