,"Менеджер: Казакова Екатерина
Email: kate.k@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Ночник,"Материал: пвх+абс+батарейки
Размер: 13,5*10*8 см
Упаковка: заводская упаковка
Примечание от фабрики: Батарейка-таблетка LR1130*3шт
Цвета: золото/серебро/синий
В комплекте наклейки для самостоятельного украшения ночника", Дизайн: нанесение лазерная гравировка,1200,"4,4","423,8",42-47 кд,,,,"3 000,00","7-9 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: пластик
Размер:  11*7 см
Упаковка: заводская упаковка
Примечание от фабрики:  белая крышка в комплекте
Способ питания USB", Дизайн: нанесение тампопечать,1200,"4,1","391,5",45-50 кд,,,,"8 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: пластик, батарейки
Размер:  9,8*6,5 см
Упаковка: заводская упаковка
Примечание от фабрики:  1 форма в тираже
Упаковка опп пакет или пвх коробка", Дизайн: печать 1 цвет,1200,"1,9","178,4",42-47 кд,,,,"10 200,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС+ПС
Размер:  27*8  см
Упаковка: заводская упаковка
Примечание от фабрики:  питание от USB", Дизайн: цв печать,1200,"6,4","612,7",45-50 кд,,,,"5 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС+ПС
Размер: 25*9  см
Упаковка: заводская упаковка
", Дизайн: цв печать,1200,"5,8","558,9",45-50 кд,,,,"5 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС+ПС
Размер:  25*7 см
Упаковка: заводская упаковка
Примечание от фабрики:  с выдвижным держателем для телефона", Дизайн: цв печать,1200,"5,2","505,0",45-50 кд,,,,"5 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС+ПС
Размер:  22*8  см
Упаковка: заводская упаковка
Примечание от фабрики:  точилка для карандашей", Дизайн: цв печать,1200,"5,6","545,4",45-50 кд,,,,"5 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС+ПС
Размер:  24* 10 см
Упаковка: заводская упаковка
Примечание от фабрики:  подставка для ручек", Дизайн: цв печать,1200,"5,6","545,4",45-50 кд,,,,"5 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС+ПС
Размер: 24*7  см
Упаковка: заводская упаковка
Примечание от фабрики:  точилка для карандашей", Дизайн: цв печать,1200,"6,1","585,8",45-50 кд,,,,"5 000,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: АБС
Размер:  110*110*150 мм
Упаковка: заводская упаковка
Примечание от фабрики:  пульт управления и 6 сменных слайдов в комплекте
Питание от USB

Мин тираж 2000 шт", Дизайн: цв печать,2000,"12,7","1200,0",55-60 кд,,,,"15 200,00","8-10 кд фото и видео

12-14 кд доставка в мск",
 ,Ночник,"Материал: пластик, аккумулятор
Размер:  110 x 93 x 121 мм
Упаковка: заводская упаковка
Примечание от фабрики:  
Емкость аккумулятора: 1200 мАч
Номинальная мощность: 4,1 Вт
Номинальное напряжение: 5 В
Номинальный ток: 1 А
Мобильный и портативный, можно поворачивать источник света, встроенный аккумулятор, музыка для сна, три режима свечения, в комплекте 3 сменных слайда

", Дизайн: печать 1 цвет,1200,"11,7","1104,0",60-65 кд,,,,"15 300,00","10-12 кд фото и видео

12-14 кд доставка в мск",
