,"Менеджер: Литяк Светлана
Email: svetlana@megamind.ru
Телефон: +7 (918) 964-19-55
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Шашки в мешочке,"Материал: пластик, спанбонд
Размер: 33 х 25 см
Упаковка: идивидуальный пакет"," Дизайн: сток (нет в наличии, производство под заказ)",300,"7,4","665,9",55-60,"7,6","683,2",45-50,8 330,7,17-19,
,,,,500,"6,9","623,7",,"7,1","640,9",,,,,
 ,Шашки + крестики-нолики в мешочке,"Материал: пластик, парусина
Размер: 31.5 х 27.5 см
Упаковка: идивидуальный пакет", Дизайн: сток ,300,"17,3","1554,3",35-40,"17,9","1612,8",25-30,3 170,3,13-15,
,,,,500,"16,8","1512,0",,"17,5","1570,6",,,,,
 ,Шашки / нарды дорожные,"Материал: пластик, экокожа
Размер: 34.5 х 25.5 см
Упаковка: идивидуальная коробка"," Дизайн: сток (нет в наличии, производство под заказ)",300,"12,4","1118,1",55-60,"13,3","1193,4",45-50,8 920,7,17-19,
,,,,500,"11,2","1010,0",,"12,1","1085,3",,,,,
 ,Шашки дорожные,"Материал: пластик, экокожа
Размер: 36 х 25 см
Упаковка: идивидуальная коробка"," Дизайн: сток (нет в наличии, производство под заказ)",300,"10,3","927,8",55-60,"10,7","965,5",45-50,10 780,7,17-19,
,,,,500,"9,3","832,9",,"9,7","870,6",,,,,
 ,Шашки + крестики-нолики дорожные,"Материал: пластик, парусина
Размер: 66 х 66 см
Упаковка: ПВХ-сумочка", Дизайн: сток,300,"12,9","1162,4",55-60,"15,0","1350,6",45-50,4 010,3,13-15,
,,,,500,"12,5","1120,1",,"14,5","1308,3",,,,,
