,"Менеджер: Куницына Ольга
Email: olga.k@megamind.ru
Телефон: +7 (911) 087-57-14
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Песочные часы 1,"Материал: стекло, пластик
Размер: 3.5*12 см, 3 минуты
Упаковка: фабричная коробка
Примечание от фабрики: цвет песка можно настроить без изменения цены"," Дизайн: круговое нанесение логотипа на корпусе часов, печать в один цвет",5000,"1,7","151,3",50-55,"2,0","179,3",40-45,9 800,7,17-19,
,,,,10000,"1,7","148,6",55-60,"2,0","176,5",45-50,,,,
,,,,15000,"1,7","145,9",60-65,"2,0","173,9",50-55,,,,
 ,Песочные часы 2,"Материал: стекло, дерево
Размер: 5*9 см, 3 минуты
Упаковка: фабричная коробка
Примечание от фабрики: цвет песка можно настроить без изменения цены"," Дизайн: круговое нанесение логотипа на корпусе часов, печать в один цвет",5000,"2,4","210,9",50-55,"2,7","238,9",40-45,10 000,7,17-19,
,,,,10000,"2,4","208,3",55-60,"2,7","236,3",45-50,,,,
,,,,15000,"2,3","205,9",60-65,"2,7","233,8",50-55,,,,
 ,Песочные часы 3,"Материал: стекло, дерево
Размер: 8*15 см, подставка 8*2 см, 3 минуты
Упаковка: фабричная коробка
Примечание от фабрики: цвет песка можно настроить без изменения цены"," Дизайн: круговое нанесение логотипа на корпусе часов, печать в один цвет",5000,"6,5","568,5",50-55,"7,8","685,2",40-45,10 600,7,17-19,
,,,,10000,"6,3","555,5",55-60,"7,6","672,2",45-50,,,,
,,,,15000,"6,2","542,5",60-65,"7,5","659,2",50-55,,,,
 ,Песочные часы 4,"Материал: стекло, дерево
Размер: 9.5*9.5*25 см, 3 минуты
Упаковка: фабричная коробка
Примечание от фабрики: цвет песка можно настроить без изменения цены"," Дизайн: круговое нанесение логотипа на корпусе часов, печать в один цвет",5000,"12,2","1071,9",50-55,"15,0","1323,6",40-45,15 000,7,17-19,
,,,,10000,"11,9","1047,5",55-60,"14,8","1299,2",45-50,,,,
,,,,15000,"11,6","1023,2",60-65,"14,5","1274,9",50-55,,,,
