,"Менеджер: Куницына Ольга
Email: olga.k@megamind.ru
Телефон: +7 (911) 087-57-14
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка Авиа,,,Образец,,,Доп. фото,Вес,Объем
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",,,
 ,Гирлянда,"Материал: хлопковые нити
Размер: 1,5 метра, 10 лампочек
Цвет: синий, белый, оранжевый
Упаковка: прозрачный пакет
Примечание от фабрики: доступны версии с питанием от USB и от батареек по одинаковой цене", Дизайн: настройка цвета,560,"5,0","456,4",40-45,,,,2 700,5,15-17,,,
 ,Светильник 1,"Материал: сплав металла
Размер: 12х12х18
Упаковка: фабричная коробка
Примечание от фабрики: работает от солнечной батареи

При необходимости оформляются официальные документы ДС и СС, порядка 120 тыс руб, не включено в стоимость", Дизайн: без кастомаа,560,"10,4","922,7",50-55,,,,3 900,2,12-14,,"223,3","2,22"
,,, Дизайн: настройка рисунка по макету клиента,560,"10,6","947,5",55-60,,,,8 100,10,24-26,,,
,Светильник 2,"Материал: пластик
Размер: 6,4х6,4х14 см
Цвет: черный, белый
Упаковка: фабричная коробка
Примечание от фабрики: работает от 3х батареек AG13

При необходимости оформляются официальные документы ДС и СС, порядка 120 тыс руб, не включено в стоимость", Дизайн: без кастома,560,"6,8","612,7",55-60,,,,3 600,2,12-14,,224,"1,52"
,,," Дизайн: логотип 3х5 см, один цвет, с двух сторон ",560,"7,2","645,1",60-65,,,,11 800,10,24-26,,,
,Светильник 2,"Материал: пластик
Размер: 10х10х23 см
Цвет: черный, белый
Упаковка: фабричная коробка
Примечание от фабрики: работает от 3х батареек AG13

При необходимости оформляются официальные документы ДС и СС, порядка 120 тыс руб, не включено в стоимость", Дизайн: без кастома,560,"7,6","687,3",55-60,,,,3 800,2,12-14,,270,"1,64"
,,," Дизайн: логотип 3х5 см, один цвет, с двух сторон ",560,"8,0","719,6",60-65,,,,12 000,10,24-26,,,
