,"Менеджер: Казакова Екатерина
Email: kate.k@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Поясная сумка,"Материал: искусственная каракульча, искусственная кожа
Размер: 36*18*12 см
Упаковка: опп пакет"," Дизайн: цвета материалов на выбор из раскладки, без бирок и логотипов, фурнитура стандартная без выкраса",500,"20,0","2096,6",80-85,"21,5","2261,3",70-75,16 000,15,25-27,
,,,,1000,"19,4","2036,1",,"20,9","2200,8",,,,,
,,,,1500,"19,1","2001,6",,"20,5","2166,3",,,,,
,,,,2000,"18,8","1976,7",,"20,3","2141,4",,,,,
 ,Поясная сумка,"Материал: искусственная каракульча, искусственная кожа
Размер: 36*18*12 см
Упаковка: опп пакет"," Дизайн: цвета материалов на выбор из раскладки, ПВХ бирка",500,"20,1","2112,2",80-85,"21,6","2277,9",70-75,24 000,15,25-27,
,,,,1000,"19,6","2051,3",,"21,0","2217,0",,,,,
,,,,1500,"19,2","2016,6",,"20,7","2182,3",,,,,
,,,,2000,"19,0","1991,6",,"20,4","2157,3",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, тканевая бирка",500,"20,1","2110,4",80-85,"21,6","2276,0",70-75,,,,
,,,,1000,"19,5","2049,5",,"21,0","2215,2",,,,,
,,,,1500,"19,2","2014,8",,"20,7","2180,4",,,,,
,,,,2000,"19,0","1989,8",,"20,4","2155,5",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, вышивка 4 цвета на одной стороне",500,"20,7","2169,6",80-85,"22,2","2334,3",70-75,,,,
,,,,1000,"20,1","2109,1",,"21,6","2273,8",,,,,
,,,,1500,"19,8","2074,6",,"21,2","2239,3",,,,,
,,,,2000,"19,5","2049,8",,"21,0","2214,5",,,,,
 ,Косметичка,"Материал: искусственная каракульча
Размер: 20*11*11 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, без бирок и логотипов, фурнитура стандартная без выкраса",500,"8,9","934,0",80-85,"9,8","1035,7",70-75,12 500,15,25-27,
,,,,1000,"8,6","907,7",,"9,5","1009,5",,,,,
,,,,1500,"8,5","892,6",,"9,4","994,3",,,,,
,,,,2000,"8,4","882,6",,"9,3","984,4",,,,,
 ,Косметичка,"Материал: искусственная каракульча
Размер: 20*11*11 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, ПВХ бирка",500,"9,0","942,8",80-85,"9,9","1045,1",70-75,21 000,15,25-27,
,,,,1000,"8,7","916,4",,"9,6","1018,7",,,,,
,,,,1500,"8,5","901,2",,"9,5","1003,5",,,,,
,,,,2000,"8,5","891,2",,"9,4","993,5",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, тканевая бирка",500,"8,9","941,0",80-85,"9,8","1043,3",70-75,,,,
,,,,1000,"8,7","914,6",,"9,6","1016,9",,,,,
,,,,1500,"8,5","899,4",,"9,4","1001,7",,,,,
,,,,2000,"8,4","889,3",,"9,3","991,6",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, вышивка 4 цвета на одной стороне",500,"9,6","1012,9",80-85,"10,5","1115,2",70-75,,,,
,,,,1000,"9,4","986,5",,"10,3","1088,8",,,,,
,,,,1500,"9,2","971,3",,"10,1","1073,6",,,,,
,,,,2000,"9,1","961,3",,"10,0","1063,6",,,,,
 ,Сумка кросс-боди,"Материал: искусственная каракульча, искусственная кожа
Размер: 20*12*2 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, без бирок и логотипов, фурнитура стандартная без выкраса",500,"7,9","823,8",80-85,"8,3","871,0",70-75,12 000,15,25-27,
,,,,1000,"7,7","797,5",,"8,1","844,8",,,,,
,,,,1500,"7,5","782,4",,"7,9","829,6",,,,,
,,,,2000,"7,4","772,4",,"7,8","819,7",,,,,
 ,Сумка кросс-боди,"Материал: искусственная каракульча, искусственная кожа
Размер: 20*12*2 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, ПВХ бирка",500,"8,0","832,0",80-85,"8,4","879,5",70-75,20 000,15,25-27,
,,,,1000,"7,7","805,5",,"8,1","853,1",,,,,
,,,,1500,"7,6","790,3",,"8,0","837,8",,,,,
,,,,2000,"7,5","780,3",,"7,9","827,8",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, тканевая бирка",500,"8,0","830,1",80-85,"8,4","877,6",70-75,,,,
,,,,1000,"7,7","803,7",,"8,1","851,2",,,,,
,,,,1500,"7,6","788,5",,"8,0","836,0",,,,,
,,,,2000,"7,5","778,5",,"7,9","826,0",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, вышивка 4 цвета на одной стороне",500,"8,7","902,1",80-85,"9,1","949,6",70-75,,,,
,,,,1000,"8,4","875,7",,"8,8","923,2",,,,,
,,,,1500,"8,3","860,5",,"8,7","908,0",,,,,
,,,,2000,"8,2","850,4",,"8,6","897,9",,,,,
 ,Чехол для ноутбука,"Материал: искусственная каракульча, бархатная подкладка
Размер: 35*25*2 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, без бирок и логотипов, фурнитура стандартная без выкраса",500,"14,4","1526,3",80-85,"16,2","1727,5",70-75,14 000,15,25-27,
,,,,1000,"14,1","1485,5",,"15,8","1686,7",,,,,
,,,,1500,"13,8","1462,8",,"15,6","1664,0",,,,,
,,,,2000,"13,7","1448,0",,"15,5","1649,2",,,,,
 ,Чехол для ноутбука,"Материал: искусственная каракульча, бархатная подкладка
Размер: 35*25*2 см
Упаковка: опп пакет
"," Дизайн: цвета материалов на выбор из раскладки, ПВХ бирка",500,"14,6","1538,6",80-85,"16,4","1741,0",70-75,22 000,15,25-27,
,,,,1000,"14,2","1497,6",,"16,0","1699,9",,,,,
,,,,1500,"13,9","1474,7",,"15,7","1677,1",,,,,
,,,,2000,"13,8","1459,8",,"15,6","1662,2",,,,,
,,," Дизайн: цвета материалов на выбор из раскладки, тканевая бирка",500,"14,6","1537,1",80-85,"16,3","1739,5",70-75,,,,
,,,,1000,"14,1","1495,7",,"15,9","1698,1",,,,,
,,,,1500,"13,9","1472,9",,"15,7","1675,3",,,,,
,,,,2000,"13,8","1458,0",,"15,6","1660,4",,,,,
