,"Менеджер: Андрианова Анастасия
Email: anastasiaandrianova@megamind.ru
Телефон: 
",,,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Размер,Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Шлейка + ошейник + поводок + салфетница,"Материал: 
ШЛЕЙКА: полиэстер + пластиковая пряжка + ""японская пряжка"" и пряжка D из цинкового сплава

ПОВОДОК+ОШЕЙНИК: лента с водонепроницаемым ПВХ покрытием + карабины из цинкового сплава

САЛФЕТНИЦА: APS пластик

Размер: есть 4 размера (XS, S, M, L), рассчитанные на разные породы собак (добавила размерную сетку в доп фото)

ШЛЕЙКА:
XS: охват груди - 24-33 см, охват туловища - 30-43 см, вес собаки - 1,2-3,6 кг
S: охват груди - 28-40 см, охват туловища - 42-60 см, вес собаки - 3-9 кг
M: охват груди - 35-55 см, охват туловища - 58-80 см, вес собаки - 8,4-24 кг
L: охват груди - 50-65 см, охват туловища - 78-102 см, вес собаки - 24-48 кг

ПОВОДОК:
XS-M: 150*2 см, толщина 3 мм
L: 150*2 см, толщина 3,5 мм

ОШЕЙНИК:
XS-S: охват 20-30 см, ширина 2 см, толщина 3,5 мм
M: охват 30-40 см, ширина 2 см, толщина 3,5 мм
L: охват 40-50 см, ширина 2,5 см, толщина 3,5 мм

Упаковка: OPP пакет
Примечание от фабрики: 
- минимальный тираж для кастома 500 шт.
- минимального тиража для заказа из наличия нет, но на меньшее кол-во цена будет больше 
- можно нанести лого на салфетницу методом уф-печати","Дизайн: 
Красный цвет из наличия, серебряная фурнитура",500,XS,"19,26","1 929,50",45-50,"20,68","2 071,90",35-40,"6 500,00",15-20,
,,,,,S,"19,90","1 994,26",,"21,36","2 140,41",,,,
,,,,,M,"21,46","2 150,39",,"23,29","2 334,01",,,,
,,,,,L,"22,81","2 285,70",,"24,91","2 495,56",,,,
,,,,1000,XS,"18,67","1 871,10",,"20,05","2 009,31",,,,
,,,,,S,"19,30","1 933,95",,"20,72","2 075,81",,,,
,,,,,M,"20,81","2 085,49",,"22,59","2 263,72",,,,
,,,,,L,"22,12","2 216,82",,"24,16","2 420,51",,,,
,,,"Дизайн: 
Дизайн по макету:
- выкрас пряжек на шлейке 
- производство нижней части салфетницы из пластика зеленого цвета 
- серебряная фурнитура",500,XS,"19,54","1 958,41",55-60,"20,97","2 100,81",45-50,"55 000,00",30-32,
,,,,,S,"20,19","2 023,17",,"21,65","2 169,32",,,,
,,,,,M,"22,33","2 237,12",,"24,16","2 420,75",,,,
,,,,,L,"23,68","2 372,43",,"25,77","2 582,29",,,,
,,,,1000,XS,"18,81","1 885,13",,"20,19","2 023,34",,,,
,,,,,S,"19,44","1 947,98",,"20,86","2 089,84",,,,
,,,,,M,"21,37","2 141,61",,"23,15","2 319,84",,,,
,,,,,L,"22,40","2 244,88",,"24,44","2 448,57",,,,
