,"Менеджер: Казакова Екатерина
Email: kate.k@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Книжка-шуршалка,"Материал: полиэстер
Размер: 15х15 см, 4 страницы
Упаковка: без индивидуальной упаковки
Примечание: требуется оформление сертификата соответствия, примерно 85 тыс.руб., включен в стоимость", Дизайн: печать по макету заказчика,75000,"0,9","82,2",75-80,,,,17 000,10,20-22,
 ,Упаковочный пакет,"Материал: CPE, 0,12 мм
Размер: 20х20 см
Упаковка: без индивидуальной упаковки
Примечание: требуется оформление декларации соответствия, примерно 14,5 тыс.руб., не включено в стоимость

Стоимость ориентировочная, окончательная после макетов", Дизайн: печать по макету заказчика,75000,"0,3","25,2",55-60,,,,59 500,10,20-22,
 ,Упаковочный пакет,"Материал: EVA, 0,1 мм
Размер: 25х15 см
Упаковка: без индивидуальной упаковки
Примечание: требуется оформление декларации соответствия, примерно 14,5 тыс.руб., не включено в стоимость

Стоимость ориентировочная, окончательная после макетов", Дизайн: печать по макету заказчика,75000,"0,4","31,5",55-60,,,,34 200,10,20-22,
 ,"Влажные салефтки без спирта

(указана примерная стоимость, точная после предоставления макета печати)","Материал: нетканый материал, опп
Размер: 8*12 см/ 6.5*11.3 см
Упаковка: заводская упаковка
Примечание от фабрики: в упаковке 5 салфеток", Дизайн: печать по макету заказчика,75000,"0,4","35,0",55-60,,,,52 000,18,28-30,
 ,"Пазл

(указана примерная стоимость, точная после предоставления макета печати)","Материал: ЭВА
Размер: 18х9х2,5 см
Упаковка: заводская упаковка
Примечание от фабрики: в упаковке 4 листа

Стоимость вырубки включена в образец, стоимость печати на образцах включена в цену за единицу", Дизайн: печать по макету заказчика,75000,"2,6","224,4",55-60,,,,52 000,15,25-27,
 ,"Пазл

","Материал: ЭВА
Размер: 17.5*13*2 см
Упаковка: заводская упаковка
Примечание от фабрики: в упаковке 3 листа, 36 деталей

", Дизайн: сток,75000,"0,7","60,3",45-50,,,,2 500,5,15-17,
 ,"Пазл

","Материал: ЭВА
Размер: 21*16 см
Упаковка: заводская упаковка
Примечание от фабрики: в упаковке 3 листа, 36 деталей

", Дизайн: сток,75000,"1,0","88,7",45-50,,,,3 000,5,15-17,
 ,"Пазл

","Материал: ЭВА
Размер: 29,5*29,5 см
Упаковка: заводская упаковка
Примечание от фабрики: в упаковке 3 листа

", Дизайн: сток,75000,"1,6","138,0",45-50,,,,2 500,5,15-17,
