,"Менеджер: Гуляева Мария
Email: mariag@megamind.ru
Телефон: 
",,,Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК,,"Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку с Китая до Москвы, таможню",,,
Фото,Наименование,Описание,"Тираж, шт",Цена за шт. ($.):,Цена за шт. (руб.):,Срок тиража,Образец ,Срок образца,Доп. фото
,"Термосумка
DDP поставка в РФ жд","
Внешний материал: ПВХ матовый
Размер: внутренние габариты 400х400х250
Нанесение: шелкография прямая Печать Бургера UV
Номера 3 штуки на сумку: печать на прозрачном ПВХ 
Ножки пластиковые: 5 штук
Молния прорезиненная влагозащитная
Материал на внешней части лямок - красная светоотражающая ткань
Нашивка светоотражающего ПВХ: 3 места ",2415,"77,1","7360,0",85-90 календ.дней,48 760руб.,"26-28 календ.дней - фото/видео

12-14 календ.дней - доставка в Москву",
,,,4830,"76,6","7320,0",,,,
,"Термосумка
CIP Баку жд",,2415,"60,2","5664,0",105-110 календ.дней,,,
,,,4830,"59,8","5624,0",,,,
,"Термосумка
CIP Баку авиа",,100-200,"81,4","7790,0",75-80 календ.дней,,,
,,,500-1000,"81,3","7780,0",,,,
,"Термосумка
CIP Баку море",,2000-2500,"55,1","5146,0",105-110 календ.дней,,,
,,,4000-5000,"54,6","5105,0",,,,
