,"Менеджер: 
Email: 
Телефон: ",,"Червоненко Светлана
sveta.ch@megamind.ru
",,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,,Доставка АВИА,,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Итого, руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Итого, руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Набор для бадминтона,"Набор: 2 ракетки, 3 волана, чехол
Материал: Материал ракетки: алюминий-железо
Материал волана: нейлоновые перья + пенопластовая головка
Материал чехла: оксфорд
Размер: ракетка - 66*20 см
Упаковка: набор упаковывается в пакет
Примечание от фабрики: стоимость примерная, для расчета точной стоимости необходима проработка образца","Дизайн: 
- нанесение на сетке
- чехол без нанесения
- цвет воланчика из наличия",2700,"12,7","1067,4","2 882 088,00",80-85,"14,5","1217,3","3 286 818,00",70-75,14 700,20,30-32,
,,,"Дизайн: 
- нанесение на сетке
- чехол с нанесением с 1 стороны (два варианта дизайна 2453 и 247 шт)
- цвет воланчика из наличия",2700,"12,8","1072,1","2 894 562,00",80-85,"14,6","1222,0","3 299 292,00",70-75,18800 - 1 дизайн,,,
,,,"Дизайн: 
- нанесение на сетке
- чехол с нанесением с 2 сторон (два варианта дизайна 2453 и 247 шт)
- цвет воланчика из наличия",2700,"12,8","1076,7","2 907 063,00",80-85,"14,6","1226,6","3 311 793,00",70-75,18800 - 1 дизайн,,,
,,,"Дизайн: 
- нанесение на сетке
- чехол с нанесением с 2 сторон (два варианта дизайна 2453 и 247 шт)
- печать на основании ручки
- цвет воланчика из наличия",2700,"12,9","1081,3","2 919 537,00",80-85,"14,7","1231,2","3 324 294,00",70-75,18800 - 1 дизайн,,,
,,,"Дизайн: 
- нанесение на сетке
- чехол с нанесением с 2 сторон (два варианта дизайна 2453 и 247 шт)
- запечатка стропы на сумке градиентной печатью
- печать на основании ручки
- цвет воланчика из наличия",2700,"12,9","1085,9","2 932 038,00",80-85,"14,7","1235,8","3 336 768,00",70-75,20800 - 1 дизайн,,,
Расчет от 28.08,,,,,,,,,,,,,,,,
,Набор для бадминтона,"Набор: 2 ракетки, 3 волана, чехол
Материал: Материал ракетки: алюминий-железо
Материал волана: нейлоновые перья + пенопластовая головка
Материал чехла: оксфорд
Размер: ракетка - 66*20 см
Упаковка: набор упаковывается в пакет
Примечание от фабрики: стоимость примерная, для расчета точной стоимости необходима проработка образца","Дизайн: 
- нанесение логотипа на сетке
- чехол с нанесением с 2 сторон и на боковой части
- выкрас ремешка в пантон
- подбор цвета обмотки на ручке близкий к пантон
- цвет воланчика из наличия",2553,"12,9","1081,3","2 760 661,02",80-85,"14,7","1231,2","3 143 355,72",70-75,"18800 - 1 дизайн, 1 набор",20,30-32,
,,,"Дизайн: 
- нанесение логотипа на сетке
- чехол с нанесением с 2 сторон и на боковой части
- выкрас ремешка в пантон
- подбор цвета обмотки на ручке близкий к пантон
- цвет воланчика из наличия",247,"14,6","1225,8","302 762,72",80-85,"16,4","1375,7","339 790,49",70-75,"18800 - 1 дизайн, 1 набор",20,30-32,
