,"Менеджер: Эмина Арина Ильинична
Email: arinae@megamind.ru
Телефон: +7 (918) 370-96-97
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Диффузор,"Материал: стекло
Размер: 250 мл, 11,5 см высота, 8 см диаметр основания, 1,9 см диаметр горлышка
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: 
вместе с самой колбочкой также посчитана крышка"," Дизайн: 
- цвет и форма из наличия (есть глянцевый черный и матовый черный)
- нанесение лого, шелкография, 1 цвет ",3000,"2,8","258,3",45-50,"4,0","363,2",35-40,14 500,10,20-22,
,,,,3600,"2,8","253,6",,"3,9","356,7",,,,,
 ,Диффузор 2,"Материал: стекло
Размер: 250 мл, 133*71*37 мм
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: 
вместе с самой колбочкой также посчитана крышка"," Дизайн: 
- цвет и форма из наличия
- нанесение лого, шелкография, 1 цвет ",3000,"3,7","333,8",40-45,"5,0","457,6",30-35,10 000,5,15-17,
,,,,3600,"3,6","327,8",,"4,9","449,5",,,,,
 ,Диффузор 3,"Материал: стекло, крышка из дерева
Размер: 120 мл, 4*8*10,5 см
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: 
расчет формы из наличия "," Дизайн: 
- форма из наличия
- цвет крышки из налиичия, стекло можно выкрасить в наши цвета методом аэрозольного распыления
- нанесение лого, можно сделать шелкографию 1 цвет или лазерную гравировку на крышке",3000,"3,5","314,7",40-45,"4,7","427,1",30-35,37 500,15,25-27,
,,,,3600,"3,4","306,6",,"4,6","417,0",,,,,
 ,Диффузор 4,"Материал: стекло (крышка тоже из стекла, но нужно проверять на образце)
Размер: 250 мл, точный размер после образца
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: 
Открытие формы по макету, точная стоимость за шт после образца
Срок производства образца - 40 дней, так как в него заложено открытие формы (20 дней). Срок производства тиража дан с учетом того, что производство начинается после открытия формы и готовности образца"," Дизайн: 
- открытие формы по макету 
- крышка выполнена в индивидуальных цветах
- нанесение лого, шелкография, 1 цвет",3000,"5,8","522,1",45-50,"7,7","696,9",35-40,157 000,40,50-52,
,,,,3600,"5,6","505,4",,"7,5","677,2",,,,,
 ,Диффузор 5,"Материал: акрил
Размер: 250 мл, примерно 12*18 см, точный размер после образца
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: 
Открытие формы по макету, точная стоимость за шт после образца
"," Дизайн: 
- открытие формы по макету 
- индивидуальные цвета
- нанесение лого, шелкография, 1 цвет
- коробка из прозрачного акрила, цвета настраиваются, нанесение лого шелкография 1 цвет",3000,"91,3","7790,4",85-90,"93,2","7965,3",75-80,113 000,20,30-32,
,,,,3600,"89,7","7652,8",,"91,5","7824,6",,,,,
 ,Диффузор 6,"Материал: акрил
Размер: 5*5*19,5 см
Упаковка: индивидуальная коробка фабричная (могут сделать коричневую крафтовую или черную)
Примечание от фабрики: 
Форма из наличия - настройка дизайна по макету 
Точная цена после образца
Можно рассмотреть разные варианты упаковки, если это входит в бюджет
"," Дизайн: 
- форма фабричная 
- настройка цвета в соответствии с макетом (синий, фиолетовый)
- нанесение лого, шелкография 1 цвет 
",3000,"15,7","1362,5",60-65,"17,6","1537,4",50-55,21 000,10,20-22,
,,,,3600,"15,4","1338,4",,"17,3","1510,2",,,,,
