,"Менеджер: Гуляева Мария
Email: mariag@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Косметичка,"Материал: силикон
Размер: 25х16х12см
Упаковка: OPP пакет
Примечание от фабрики: настройка молнии от 500шт"," Дизайн: тиснение лого, черная молния, ремешок из раскладки",500,"12,9","1374,0",60-65,,,,17 100,10,20-22,
,,," Дизайн: тиснение лого, настройка цвета молнии (близкий к пантон), ремешок из раскладки",1000,"12,4","1325,0",65-70,,,,,,,
,,," Дизайн: тиснение лого, настройка цвета молнии  (близкий к пантон), ремешок из раскладки",3000,"12,0","1281,0",70-75,,,,,,,
 ,Косметичка,"Материал: силикон
Размер: 21*10*5см
Упаковка: OPP пакет
Примечание от фабрики: фурнитура будет такой же формы, но меньшего размера", Дизайн: тиснение лого,1000,"8,1","726,0",70-75,,,,17 100,10,10-12,
,,,,100 000,"6,4","671,0",90-95,,,,,,,
,,,,200 000,"6,3","659,0",95-100,,,,,,,
 ,Косметичка,"Материал: силикон
Размер: 21*10*15см
Упаковка: OPP пакет
Примечание от фабрики: использование той же фурнитуры, как на большой косметичке", Дизайн: тиснение лого,100 000,"6,2","656,0",90-95,,,,17 100,10,20-22,
,,,,200 000,"6,1","644,0",95-100,,,,,,,
