,"Менеджер: Макарова Екатерина
Email: makarova.e@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,"Фигурки акрил - простая форма

","Материал: акрил
Размер: фигурки от 3 х 5см до 2,5 *3,5см
Упаковка: индивидуальный пакет, кортонная коробка
Примечание от фабрики: 
акриловая шахматная доска - складная"," Дизайн: цилиндр/куб - нанесение
Цвет близкий к Пантон -90%

32 фигуры + доска",100,"39,6","3 420,3 ₽",70-75кд,,,,12 800 ₽,10,20-22,
 ,Фигурки акрил - резная форма,"Материал: акрил
Размер: фигурки от 3 х 5см до 2,5 *3,5см
Упаковка: нет
Примечание от фабрики: 
акриловая шахматная доска - складная"," Дизайн: резная форма - нанесение
Цвет близкий к Пантон -90%

32 фигуры + доска",100,"47,9","4 122,4 ₽",70-75кд,,,,12 800 ₽,10,20-22,
 ,Фигурки - ПУ,"Материал:  смола
Размер: фигурки от 3 х 5см до 2,5 *3,5см
Упаковка: -
Примечание от фабрики: 
можно настраивать количество деталей, вид подставки фигурки"," Дизайн: индивидуальный дизайн

32 фигуры",100,"317,8","27 335,2 ₽",70-75кд,,,,"231 663,3 ₽",15,25-27,
 ,Фигурки - ПВХ,"Материал:  ПВХ
Размер: фигурки от 3 х 5см до 2,5 *3,5см
Упаковка: -
Примечание от фабрики: 
можно настраивать количество деталей, вид подставки фигурки"," Дизайн: индивидуальный дизайн

32 фигуры",500,"60,2","5 437,6 ₽",65-70кд,,,,"315 915,3 ₽

(4800ю - образец
12000ю - форма)",13,23-25,
 ,Фигурки - смола,"Материал:  смола
Размер: фигурки от 3 х 5см до 2,5 *3,5см
Упаковка: -
Примечание от фабрики: 
можно настраивать количество деталей, вид подставки фигурки"," Дизайн: индивидуальный дизайн

32 фигуры",500,"337,5","29 010,6 ₽",60-65кд,,,,"56 138,3 ₽

(цена за одну фигурку)",15,25-27,
 ,Доска - дерево,"Материал:  дерево
Размер: 45 х 45 х 3см
Упаковка: кортонная коробка
Примечание от фабрики: 
можно настроить картонную каробку", Дизайн: индивидуальный дизайн,1000,"10,4","919,3 ₽",55-60кд,,,,"21 019,2 ₽",7,17-19,
 ,Доска - акрил,"Материал:  акрил
Размер: 45 х 45 х 3см
Упаковка: -
Примечание от фабрики: 
", Дизайн: индивидуальный дизайн,100,"72,8","2 436,2 ₽",50-55кд,,,,"6 262,6 ₽",10,20-22,
