,"Менеджер: Червоненко Светлана
Email: sveta.ch@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Брелок кликер,"Материал: пвх, пластик
Размер: ок. 2,5*2,5*5,5 см
Упаковка: индивидуальный пакет
Примечание от фабрики: 
- нельзя сделать подзаряжаемым, только на батарейке
- минимальный тираж на фигурку 3000 шт.
- цена включает подсветку
- цена включает индивидуальную музыку до 20 секунд, меложию необходимо предоставить в формате mp3
- минимальный тираж на выкрас подставки в пантон 10 тысяч штук, входит в цену"," Дизайн: 
- индивидуальная форма фигурки
- индивидуальная мелодия",3000,"1,9","169,4",40-45,"2,1","181,2",30-35,15 000,15,25-27,
,,,,5000,"1,7","151,1",40-45,"1,9","162,6",30-35,,,,
,,,,10000,"1,5","133,9",55-60,"1,7","145,0",45-50,,,,
 ,Брелок кликер,"Материал: пвх, пластик
Размер: ок. 3*3*5,5 см
Упаковка: индивидуальный пакет
Примечание от фабрики: 
- модель подзаряжаемая от кабеля Type-c
- минимальный тираж на фигурку/выкрас подставки 5000 шт.
- цена включает подсветку
- цена включает индивидуальную музыку до 15 секунд, формат предоставления мелодии - любой
- необходимо предоставить 3д макет фигурки
- флажок ровера сделать можно, но диаметр столбика должен быть не менее 4 мм, минимальная толщина выступающих деталей 3,5-4 мм
- минимальная толщина линий на пвх фигурке 1 мм"," Дизайн: 
- индивидуальная форма фигурки
- индивидуальная мелодия
- выкрас подставки в пантон",5000,"5,1","452,2",40-45,"5,3","468,8",30-35,20 800,10,25-27,
,,,,10000,"4,8","421,5",45-50,"5,0","437,6",35-40,,,,
 ,Брелок кликер,"Материал: пвх, пластик
Размер: ок. 3,2*2,6*5,5 см
Упаковка: индивидуальный пакет
"," Дизайн: 
- индивидуальная форма фигурки
- индивидуальная мелодия",5000,"2,4","200,7",45-50,"2,5","211,8",35-40,22 200,15,25-27,
,,,,10000,"2,2","183,9",50-55,"2,3","194,7",40-45,,,,
Расчет от 25.07 ,,,,,,,,,,,,,,
,Брелок ,"Материал: пвх, пластик
Размер: 32*29*22 мм 
Упаковка: индивидуальный пакет
","Дизайн:
- индивидуальная форма фигурки
",3000,"2,3","195,6",50-55,"2,4","202,8",40-45,20 000,15,25-27,
,Брелок со светом ,"Материал: пвх, пластик
Размер: 32*29*22 мм 
Упаковка: индивидуальный пакет
Примечание от фабрики: 
- нужно предоставить фабрике 3Д макет 
Могут сделать свет (можно ли именно на глазках еще не ответили) , музыку не подтверждают не смогут сделать

Мало заинтересованы в проекте, говорят что уних загружено производство и не уверены , что есть время на нашу проработку","Дизайн:
- индивидуальная форма фигурки
",3000,"5,5","468,6",85-90,"5,6","475,4",75-80,60 000,17,27-32,
