,"Менеджер: Казакова Екатерина
Email: kate.k@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,,"Материал: картон, металл, параллон 
Размер: 300*120 мм
Упаковка: заводская упаковка.
Примечание от фабрики: тубус для бутылок с поролорновым ложементом с металлической крышкой под серебро (учтен в стоимости), вмещает в себя бутылки размерами 208*94,7 мм, внутри будет заложен поролоновый ложемент для того, чтобы бутылка не была повреждена при транспортировке. В стоимость образца и тиража включена стоимость открытия формы.", Дизайн: по фото клиента,5000,"9,4","918,4",72-82 календарных дня,,,,"24 950,00",17-19 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,10000,"8,8","865,11",72-82 кд,,,,,,
,,,,20000,"8,2","812,1",72-82 кд,,,,,,
,,,,30000,"7,9","780,3",72-82 кд,,,,,,
,,,,50000,"7,9","777,9",72-82 кд,,,,,,
 ,,"Материал: картон, металл, параллон 
Размер: 300*120 мм
Упаковка: заводская упаковка.
Примечание от фабрики: тубус для бутылок с металлической крышкой под серебро, вмещает в себя бутылки размерами 208*94,7 мм, без ложемента внутри. В стоимость образца и тиража включена стоимость открытия формы.", Дизайн: по фото клиента,5000,"8,5","842,3",72-82 кд,,,,"24 950,00",17-19 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,10000,"8,1","796,7",72-82 кд,,,,,,
,,,,20000,"7,5","745,5",72-82 кд,,,,,,
,,,,30000,"7,2","716,5",72-82 кд,,,,,,
,,,,50000,"7,2","714,0",72-82 кд,,,,,,
 ,,"Материал: картон, металл, параллон 
Размер: 300*92 мм
Упаковка: заводская упаковка.
Примечание от фабрики: тубус для бутылок с поролоновым ложементом (учтен в стоимости)+металлической крышкой под серебро, вмещает в себя бутылки 224,3*78,4 мм. В стоимость образца и тиража включена стоимость открытия формы.", Дизайн: по фото клиента,5000,"5,3","516,9",72-82 кд,,,,"24 950,00",17-19 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,10000,"5,0","484,6",72-82 кд,,,,"18 700,00",17-19 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,20000,"4,7","458,1",72-82 кд,,,,,,
,,,,30000,"4,5","435,6",72-82 кд,,,,,,
,,,,50000,"4,4","431,4",72-82 кд,,,,,,
 ,,"Материал: картон, металл, параллон 
Размер: 300*92 мм
Упаковка: заводская упаковка.
Примечание от фабрики: тубус для бутылок с металлической крышкой под серебро, вмещает в себя бутылки 224,3*78,4 мм. Без ложемента. В стоимость образца и тиража включена стоимость открытия формы.", Дизайн: по фото клиента,5000,"4,8","469,8",72-82 кд,,,,"24 950,00",17-19 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,10000,"4,5","438,6",72-82 кд,,,,"18 700,00",17-19 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,20000,"4,2","412,2",72-82 кд,,,,,,
,,,,30000,"4,0","393,5",72-82 кд,,,,,,
,,,,50000,"3,9","388,4",72-82 кд,,,,,,
 ,,"Материал: картон, металл, параллон 
Размер: 300*120 мм
Упаковка: заводская упаковка.
Примечание от фабрики: тубус для бутылок с металлической крышкой под серебро (учтена в стоимости), вмещает в себя бутылки размерами 208*94,7 мм, без ложемента. В стоимость образца и тиража включена стоимость открытия формы.", Дизайн: по фото клиента,5000,,,,"7,07","699,13",40-50 кд,"17 000,00",10-12 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,10000,,,,"7,04","696,52",,,,
,,,,20000,,,,"7,01","693,99",,,,
,,,,30000,,,,"6,98","691,51",,,,
,,,,50000,,,,"6,96","689,03",,,,
 ,,"Материал: картон, металл, параллон 
Размер: 300*92 мм
Упаковка: заводская упаковка.
Примечание от фабрики: тубус для бутылок с металлической крышкой под серебро, вмещает в себя бутылки 224,3*78,4 мм. Без ложемента. В стоимость образца и тиража включена стоимость открытия формы.", Дизайн: по фото клиента,5000,,,,"4,19","410,32",40-50 кд,"16 000,00",10-12 календарных дней (фото и видео); 12-14 дней (отправка в Москву),
,,,,10000,,,,"4,16","407,72",,,,
,,,,20000,,,,"4,13","405,18",,,,
,,,,30000,,,,"4,1","402,7",,,,
,,,,50000,,,,"4,08","400,23",,,,
