,"Менеджер: Вязовский Иван
Email: ivan@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,сумка для бутылки,"Материал: блазар тпу
Упаковка: инд пакет
Примечание от фабрики: 
подходит под бутылку 22*7,2 см
внутренний материал: полиэстер
вставка: пенополиэтилен
длина стропы общая: примерно 1,36 метра, ширина 3 см
на стропе одноцветный логотип сублимацией", Дизайн: логотип сублимацией на стропе,1000,"14,114","1298,45",60-65,"15,923","1464,95",50-55,"12 000,00",22 дня (фото / видое - 10-12 дней),
,,,,1500,"13,963","1284,61",60-65,"15,773","1451,11",50-55,,,
,,,,2000,"13,816","1271,05",60-65,"15,626","1437,55",50-55,,,
 ,сумка для бутылки,"Материал: оксфорд
Упаковка: инд пакет
Примечание от фабрики: 
подходит под бутылку 22*7,2 см
внутренний материал: полиэстер
вставка: пенополиэтилен
длина стропы общая: примерно 1,36 метра, ширина 3 см
на стропе одноцветный логотип сублимацией", Дизайн: логотип сублимацией на стропе,1000,"13,508","1242,70",60-65,"15,317","1409,20",50-55,"12 000,00",22 дня (фото / видое - 10-12 дней),
,,,,1500,"13,357","1228,86",60-65,"15,167","1395,36",50-55,,,
,,,,2000,"13,210","1215,31",60-65,"15,020","1381,81",50-55,,,
 ,сумка для бутылки,"Материал: нейлон
Упаковка: инд пакет
Примечание от фабрики: 
подходит под бутылку 22*7,2 см
внутренний материал: полиэстер
вставка: пенополиэтилен
длина стропы общая: примерно 1,36 метра, ширина 3 см
на стропе одноцветный логотип сублимацией", Дизайн: логотип сублимацией на стропе,1000,"13,825","1271,90",60-65,"15,635","1438,40",50-55,"12 000,00",22 дня (фото / видое - 10-12 дней),
,,,,1500,"13,675","1258,06",60-65,"15,484","1424,56",50-55,,,
,,,,2000,"13,527","1244,51",60-65,"15,337","1411,01",50-55,,,
