,"Менеджер: Казакова Екатерина
Email: kate.k@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Механический карандаш,"Материал: металл
Размер: 14,5х2 см
Упаковка: заводская упаковка
Примечание от фабрики: ", Дизайн: нет,300,"1,2","107,6",40-45,"1,3","116,3",30-35,2 000,3,13-15,
,,,,500,"1,2","102,2",40-45,"1,3","110,7",30-35,,,,
 ,Механический карандаш,"Материал: металл
Размер: 14,5х2 см
Упаковка: заводская упаковка
Примечание от фабрики: ", Дизайн: шелкография,300,"1,6","137,4",50-55,"1,7","146,2",40-45,17 000,10,20-22,
,,,,500,"1,4","119,1",50-55,"1,5","127,6",40-45,,,,
 ,Механический карандаш,"Материал: металл
Размер: 14,5х2 см
Упаковка: заводская упаковка
Примечание от фабрики: ", Дизайн: гравировка,800,"1,3","116,5",50-55,"1,4","125,2",40-45,17 000,10,20-22,
 ,Коробка ддля карандаша,"Материал: картон
Размер: 18х5,5х3 см
Упаковка: заводская упаковка
Примечание от фабрики: "," Дизайн: изготовление по макету клиента, нанесение логотипа клиента",300,"6,9","592,4",50-55,"7,2","618,9",40-45,19 500,15,25-27,
,,,,500,"6,7","572,8",50-55,"6,9","598,5",40-45,,,,
 ,Коробка ддля карандаша,"Материал: картон
Размер: 18х5,5х3 см
Упаковка: заводская упаковка
Примечание от фабрики: "," Дизайн: изготовление по макету клиента, нанесение логотипа клиента",300,"6,6","567,6",50-55,"6,9","594,1",40-45,17 000,15,25-27,
,,,,500,"6,4","548,9",50-55,"6,6","574,4",40-45,,,,
 ,Коробка ддля карандаша,"Материал: картон, ложемент эва
Размер: 18х5,5х3 см
Упаковка: заводская упаковка
Примечание от фабрики: "," Дизайн: изготовление по макету клиента, нанесение логотипа клиента",300,"7,6","654,6",50-55,"7,9","681,1",40-45,24 500,15,25-27,
,,,,500,"7,4","633,1",50-55,"7,6","658,9",40-45,,,,
