,"Менеджер: Андрианова Анастасия
Email: anastasiaandrianova@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
,Брелок,"Материал: кожа 
Размер: 19,5 см 
Фурнитура в доп фото 
Упаковка инд пакет ",,1000,"14,3","1319,4",40-45,"14,44","1328,76",30-35,15 000,18-23,
,Брелок,"Материал: кожзам 
Размер: 19,5 см 
Фурнитура в доп фото 
Упаковка инд пакет ",,1000,"6,8","629,2",40-45,"6,94","638,59",30-35,"8 500,00",18-23,
,Брелок,"Материал: кожа 
Размер: 19,5 см 
Фурнитура в доп фото 
Упаковка инд пакет 
+ обвес Спотти- серебро  и жетон  с гравировкой вк ","На спотти и обвес не нужно открывать молд, уже у фабрик есть 

Минимальный тираж 2000 шт",2000,"16,5","1521,1",50-55,"16,81","1546,15",40-45,15 000,18-23,
,Брелок,"Материал: кожзам 
Размер: 19,5 см 
Фурнитура в доп фото 
Упаковка инд пакет 

+ обвес Спотти- серебро  и жетон  с гравировкой вк ","На спотти и обвес не нужно открывать молд, уже у фабрик есть
 
Минимальный тираж 2000 шт",2000,"8,5","777,9",50-55,"8,73","802,88",40-45,"8 500,00",18-23,
,Брелок  Спотти ,"Фигурка Спотти + обвес круглый с гравировкой 
Упаковка: инд пакет ","На спотти и обвес не нужно открывать молд, уже у фабрик есть
 
Минимальный тираж 2000 шт",2000,"3,7","338,7",45-50,"3,79","346,83",35-40,,,
 ,Пакет ,"Пакет фольгированный 
Размер: 20*35 см 
", Дизайн: печать в 2 цвета ,1800,"1,1","99,0",40-45,"1,12","102,99",30-35,"кастомный образец 70 000. Фабрика предлагает запускать без образца, покажут 1 пакет спечатью",кастомный образец 17-22,
,,"Пакет фольгированный 
Размер: 35*55 см 
", Дизайн: печать в 2 цвета ,700,"3,88","357,35",40-45,"4,04","371,92",30-35,,,
,,"Пакет фольгированный 
Размер: 50*80 см 
", Дизайн: печать в 2 цвета ,1200,"3,04","279,36",40-45,"3,35","308,5",30-35,,,
