,"Менеджер: Киселева Екатерина
Email: katya.e@megamind.ru
Телефон: +7 (921) 970-63-24
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
, Брелок ,"Материал: экокожа
Размер: 6.5 см
Упаковка: индивидуальный пакет
Цвет: красный"," Дизайн: печать логотипа, УФ",560,"2,7","283,9",40-45,"2,8","299,8",30-35,6 590,7,17-19,
,,," Дизайн: нанесение логотипа,  тиснение",560,"2,8","299,3",,"2,9","315,2",,,,,
, Брелок ,"Материал: ПВХ
Размер: 6.5 см
Упаковка: индивидуальный пакет
Цвет: красный", Дизайн: индивидуальная форма с лого,560,"2,7","285,9",40-45,"2,8","293,6",30-35,9 050,7,17-19,
,,,,,,,,,,,,,,
, Брелок-ремувка,"Материал: шеврон
Размер: 14х3 см
Упаковка: индивидуальный пакет"," Дизайн: нанесение логотипа, вышивка",560,"1,0","112,8",35-40,"1,1","119,9",25-30,3 980,5,15-17,
,,," Дизайн: нанесение логотипа, термотрансфер",,"1,1","115,9",,"1,2","121,2",,,,,
 ,Белая бутылка ,"Материал: внешний слой - нержавейка 201, внутренний слой - нержавейка 304
Размер: 72 x 213 мм
Объем: 500 мл
Упаковка: белая стоковая коробка
Примечание от фабрики: сохранение тепла до 6-12 часов", Дизайн: нанесение логотипа шелкографией / УФ печатью,280,"11,5","1264,4",32-37,"12,5","1384,5",22-27,9 500,3,13-15,
,,,,,,,,,,,,,,
,Бутылка красная https://gifts.ru/id/230915,"Материал: нержавеющая сталь 304 (термоизоляция 6-12 часов)
Размер: 500 мл, 5*7*20 см
Упаковка: белая стоковая коробка
Примечание от фабрики: ","Дизайн: нанесение логотипа УФ печатью (1 цвет), цвет красный фабричный",280,"15,1","1596,8",35-40,"15,8","1671,1",25-30,9 500,5,15-17,
,поясная сумка красная,"Материал: нейлон
Размер: 5*22*12,7 см
Упаковка: OPP пакет
Примечание от фабрики: 
","Дизайн: нанесение логотипа ДТФ (термтрансфер), цвет красный фабричный",280,"9,3","980,0",40-45,"10,0","1054,3",30-35,16 000,10,20-22,
,повербанк https://gifts.ru/id/194408,"Материал: пластик
Размер: 8,5*5,5*1,25 см
Упаковка: фабричная кробка 
Примечание от фабрики: 5000 мАч, USB и Type-C разъемы,с magsafe ", Дизайн: нанесение логотипа УФ печатью,280,"9,4","992,6",30-35,"10,0","1056,0",20-25,5 500,3,13-15,
,,,,,,,,,,,,,,
,ручка белая https://gifts.ru/id/230429,"Материал:  пластик 
Размер:  14см
Упаковка: пакет, коробка 
Примечание от фабрики: ", Дизайн: нанесение логотипа УФ печатью,560,"0,7","69,9",40-45 ,"0,7","74,7",30-35 ,7 733,5,15-17,
,,,,,,,,,,,,,,
,ручка красная https://gifts.ru/id/230424,"Материал:  пластик 
Размер:  14см
Упаковка: пакет, коробка 
Примечание от фабрики: ", Дизайн: нанесение логотипа УФ печатью,560,"0,7","69,9",40-45 ,"0,7","74,7",30-35 ,7 733,5,15-17,
,,,,,,,,,,,,,,
,Зонт красный / белый с ручным механизмом,"Материал: эпонж 190Т
Размер: диаметр купола 100 см, высота ручки 69 см, в сложенном виде 27 см
Упаковка: чехол в цвет основного материала и пластиковый пакет
Примечание от фабрики: "," Дизайн: выбор цвета основного материала из наличия цветов у фабрики, полная запечатка внутренней стороны - цифровая печать",500,"11,9","1257,7",45-50,"13,6","1440,0",35-40,10 700,7,17-19,
,,,,,,,,,,,,,,
,Зонт красный / белый с автоматическим механизмом,"Материал: эпонж 210Т
Размер: диаметр купола 105 см, высота ручки 61 см, в сложенном виде 32 см
Упаковка: чехол в цвет основного материала и пластиковый пакет
Примечание от фабрики: "," Дизайн: выбор цвета основного материала из наличия цветов у фабрики, полная запечатка внутренней стороны - цифровая печать",500,"12,0","1270,6",40-45,"13,9","1476,8",30-35,10 900,5,15-17,
,,,,,,,,,,,,,,
,Маска для сна в чехле (белая),"Материал: Имитация шелка
Размер:  20.5 см * 9.5 см
Упаковка: сток пакетик",Дизайн: нанесение логотипа односторонней цифровой печатью ,500,"1,6","170,7",45-50,"1,8","189,5",35-40,12 600,8,18-20,
,,,,,,,,,,,,,,
,Маска для сна в чехле (красная),"Материал: Имитация шелка
Размер:  20.5 см * 9.5 см
Упаковка: сток пакетик",Дизайн: нанесение логотипа односторонней цифровой печатью,500,"1,6","169,7",45-50,"1,7","184,8",35-40,12 600,8,18-20,
