,"Менеджер: Червоненко Светлана
Email: sveta.ch@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка АВИА,,,Доставка ЭКСПРЕСС АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Награда,"Материал: кварцевое стекло K9
Цвет: синий как на референсе
Размер: 24,5*8 см
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ-печать с двух сторон,10,"64,6","5486,8",15-20,"87,3","7418,7",12-15,7 200,1,11-13,
,,, Дизайн: из наличия ,12,"62,7","5326,7",15-20,"78,1","7084,5",12-15,,,,
 ,Награда,"Материал: смола, кварцевае стекла К9
Цвет: белый + синий, витражный паттерн
Размер: 24,5*5,5*5,5
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать с двух сторон,100,"46,5","3949,4",20-25,"99,9","8491,8",17-20,9 200,3,13-15,
,,, Дизайн: из наличия ,100,"45,1","3832,4",20-23,"98,5","8374,8",17-20,,,,
 ,Награда,"Материал: смола, кварцевае стекла К9
Цвет: белый + синий
Размер: 24,5*5,5*5,5
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать с двух сторон,90,"46,4","3939,4",20-25,"98,1","8339,8",17-20,8 000,3,13-15,
,,, Дизайн: из наличия ,90,"45,1","3832,4",20-23,"98,5","8374,8",17-20,,,,
 ,Награда,"Материал: кварцевое стекло К9
Цвет: синий
Размер: 24*6,5*6,5
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать / гравировка с двух сторон,100,"82,1","6979,6",20-25,,,,13 900,3,13-15,
 ,Награда,"Материал: кварцевое стекло К9
Цвет: синий
Размер: 25*10*4,5
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать / гравировка с двух сторон,100,"48,6","4134,1",20-25,"100,3","8525,2",15-20,7 800,3,13-15,
,,, Дизайн: из наличия ,100,"44,5","3784,9",18-23,"95,9","8153,8",15-20,,,,
 ,Награда,"Материал: кварцевое стекло К9
Цвет: синий
Размер: 24,5*3,3*6,8
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать / гравировка с двух сторон,23,"93,2","7923,5",20-25,"153,2","13017,9",15-20,12 800,3,13-15,
,,, Дизайн: из наличия ,23,"90,3","7674,8",18-23,"150,2","12769,3",15-20,,,,
 ,Награда,"Материал: кварцевое стекло К9, металл
Цвет: синий
Размер: 27*11*4,5
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать + гравировка ,90,"52,4","4454,5",20-25,"112,1","9528,2",15-20,7 800,3,13-15,
,,, Дизайн: из наличия ,90,"48,6","4134,1",18-23,"100,3","8525,2",15-20,,,,
 ,Награда,"Материал: кварцевое стекло К9, металл
Цвет: желтый, оранжевый
Размер: 23*12
Упаковка: индивидуальная коробка", Дизайн: нанесение УФ печать \ гравировка ,95,"36,0","3060,2",20-25,"76,2","6478,8",15-20,6 000,3,13-15,
,,, Дизайн: из наличия ,95,"34,5","2935,9",18-23,"74,8","6354,5",15-20,,,,
 ,Награда,"Материал: кварцевое стекло К9, металл
Цвет: желтый, оранжевый
Размер: 27*11*4,5
Упаковка: индивидуальная коробка",,,,,,,,,7 500,3,13-15,
,,, Дизайн: из наличия ,100,"67,9","5770,6",18-23,"108,1","9189,2",15-20,,,,
