,"Менеджер: Червоненко Светлана
Email: sveta.ch@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Карабин,"Материал: алюминиевый сплав
Размер: 81*42 мм, вес ок. 21,5 гр
Упаковка: пластиковый пакет (не индивидуально)
Примечание от фабрики: ", Дизайн: из наличия,1000,"0,6","51,5",30-35,"0,7","59,6",20-25,1 800,2,12-14,
,,, Дизайн: гравировка логотипа с 1 стороны,1000,"0,6","54,6",,"0,7","62,7",,2 400,3,,
 ,Карабин,"Материал: алюминиевый сплав
Размер: 70 мм, вес ок. 11 гр
Упаковка: пластиковый пакет (не индивидуально)
Примечание от фабрики: ", Дизайн: из наличия,1000,"0,3","24,6",30-35,"0,3","28,9",20-25,1 800,2,12-14,
 ,Карабин,"Материал: алюминиевый сплав
Размер: 4 мм * 48 мм, вес ок. 4 гр
Упаковка: пластиковый пакет (не индивидуально)
Примечание от фабрики: ", Дизайн: из наличия,1000,"0,2","17,0",30-35,"0,2","20,5",20-25,1 800,2,12-14,
,,, Дизайн: гравировка логотипа с 1 стороны,1000,"0,2","21,8",,"0,3","25,2",,2 000,2,,
 ,Карабин с ретрактором,"Материал: металл, пластик
Размер: 4,4 см диаметр, 1,4 см толщина
Упаковка: индивидуальный пакетик
Примечание от фабрики: "," Дизайн: 
- гравировка лого на карабине",1000,"1,5","134,7",40-45,"1,6","144,8",30-35,3 100,5,15-17,
,,," Дизайн: 
- гравировка лого на карабине
- нанесение печати на ретрактор с одной стороны 1 цвет",1000,"1,6","147,8",,"1,8","157,9",,,,,
