,"Менеджер: Литяк Светлана
Email: svetlana@megamind.ru
Телефон: +7 (918) 964-19-55
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Дождевики для ног,"Материал: 
Размер: S, M, L
Цвет: 
Упаковка: индивидуальный пакет", Дизайн: сток,500,"2,7","225,1",25-30,"3,3","277,2",15-20,2 100,2,12-14,
 ,Шнурок для телефона с сумкой,"Материал: паракорд, полиэстер
Размер: длина 60 см
Цвет: 
Упаковка: индивидуальный пакет", Дизайн: сток,500,"2,5","210,5",35-40,"2,6","224,0",25-30,1 850,5,15-17,
 ,Шнурок для телефона с сумкой,"Материал: 
Размер: S, M, L
Цвет: 
Упаковка: индивидуальный пакет", Дизайн: сток,500,"4,3","367,6",30-35,"4,5","384,4",20-25,1 920,3,13-15,
 ,Чехол для бейджа на пружинке,"Материал: пластик
Размер: 11х7 см
Упаковка: индивидуальный пакет
Примечания: чехол без нанесения, цвет пружинки на выбор из раскладки", Дизайн: сток,500,"1,1","88,9",30-35,"1,2","104,7",20-25,2 190,3,13-15,
 ,Панама,"Материал: хлопок
Размер: 56-58 
Упаковка: индивидуальный пакет", Дизайн: сток,500,"4,4","376,2",25-30,"4,9","420,2",15-20,2 100,3,13-15,
 ,Панама,"Материал: хлопок
Размер: 56-58 
Упаковка: индивидуальный пакет", Дизайн: сток,500,"3,8","318,8",25-30,"4,1","350,2",15-20,2 340,3,13-15,
 ,Шнурок для телефона 3в1,"Материал: паракорд
Размер: 30/90/120 см
Упаковка: индивидуальный пакет"," Дизайн: сток

раскладка: https://drive.google.com/drive/folders/1R0BPHioAWHyspk9Tew2nxS72_KWEvlwt?usp=sharing",500,"3,8","320,5",25-30,"4,0","340,7",15-20,2 000,3,13-15,
 ,Шнурок для телефона ,"Материал: паракорд
Размер: 120 см
Упаковка: индивидуальный пакет", Дизайн: сток,500,"3,0","252,8",25-30,"3,2","271,3",15-20,1 900,3,13-15,
,Шнурок для телефона ,"Материал: паракорд
Размер: 20 см
Упаковка: индивидуальный пакет", Дизайн: сток,500,"1,8","150,1",27-32,"2,0","168,6",17-22,1 900,3,13-15,
,,,,,,,,,,,,,,
,Вентилятор,"Материал: пластик
Вход: DC 5V / 1000 мА
Выход: 5V / 1000 мА
Размеры: 162 × 80 × 17 мм
Ёмкость аккумулятора: 3000 мАч
Цвета: розовый, белый, синий, чёрный
Мощность: 5 Вт
Комплектация: вентилятор, кабель для зарядки, шнурок, инструкция
Примечание: необходимо подтверждение наличия на складе и стоимости перед заказом",Дизайн: шелкография,500,"9,7","827,6",37-42,"10,8","922,2",27-32,8 385,3,13-15,
,Мыльные пузыри,"Материал: пластик
Размер: 60 мл
Упаковка: сток
Примечание: необходимо подтверждение наличия на складе и стоимости перед заказом, указана ориентировочная стоимость",Дизайн: наклейка с логотипом,3500,"7,9","668,5",50-55,"11,4","966,7",40-45,16 600,10,20-22,
,Форма для льда,"Материал: пластик
Размер: 130 х 24 мм
Упаковка: сток
Примечание: необходимо подтверждение наличия на складе и стоимости перед заказом",Дизайн: сток,500,"3,3","280,6",40-45,"3,5","297,4",30-35,5 600,3,13-15,
,Держатель для бутылки,"Материал: Паракорд с 7 жилами
Диаметр шнура: 0,4 см
Размер: 22 × 2,3 см
Упаковка: сток
Примечание: необходимо подтверждение наличия на складе и стоимости перед заказом",Дизайн: сток ,500,"7,8","663,4",35-40,"8,4","715,2",25-30,5 600,7,17-19,
,Перманентные маркеры для тканей,"Материал: пластик
Размер: 148 х 11 мм
Упаковка: сток
Примечание: необходимо подтверждение наличия на складе и стоимости перед заказом",Дизайн: сток красный,500,"0,6","52,2",35-40,"0,7","60,4",25-30,5 313,3,13-15,
