,"Менеджер: Котелевская Анна
Email: annakot@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Сумка в виде крафт-пакета,"Материал: кожа
Размер: 20,5 х 26 х 12,5
Упаковка: сток", Дизайн: нанесение логотипа,300,"65,6","6038,9",40-45 дней,"67,7","6227,8",30-35 дней,"11 200,00",20-25 дней,
,,,,500,"65,6","6036,6",,"67,7","6225,5",,,,
,,"Материал: кожа
Размер: 33 х 32 х 18
Упаковка: сток", Дизайн: нанесение логотипа,300,"95,6","8797,4",,"100,8","9269,8",,,,
,,,,500,"95,6","8795,2",,"100,7","9267,5",,,,
 ,Сумка в виде крафт-пакета с ручками,"Материал: кожа
Размер: 25 х 35 х 10 см
Упаковка: сток"," Дизайн: 
1. Пакет с ручками
2. Одно отделение
3. Дно уплотнено
4. Подклад в тон (нубук)
5. Без застежки
6. Тиснение логотипа",300,"98,5","9062,9",45-50 дней,"103,6","9535,2",35-40 дней,"11 200,00",30-35 дней,
,,,,500,"98,5","9060,6",,"103,6","9532,9",,,,
,Сумка в виде крафт-пакета скрутки,"Материал: кожа
Размер: 17 х 22 х 8 см
Упаковка: сток"," Дизайн: 
1. Пакет-скрутка
2. Одно отделение
3. Дно уплотнено
4. Подклад в тон (нубук)
5. Магнит в верхней части изделия
6. Тиснение логотипа",300,"84,1","7735,6",,"89,2","8208,0",,,,
,,,,500,"84,1","7733,4",,"89,2","8205,7",,,,
,"Сумка в виде крафт-пакета с ручками
","Материал: кожа
Размер: 25 х 35 х 10 см
Упаковка: сток"," Дизайн: 
1. Пакет с ручками
2. Одно отделение
3. Дно уплотнено
4. Подклад в тон (нубук)
5. Без застежки
6. Тиснение логотипа",300,"47,9","4404,2",70-75 дней,"50,0","4596,9",60-65 дней,"32 100,00",30-35 дней,
,,,,500,"47,9","4402,0",,"49,9","4594,6",,,,
,Сумка в виде крафт-пакета скрутки,"Материал: кожа
Размер: 17 х 22 х 8 см
Упаковка: сток"," Дизайн: 
1. Пакет-скрутка
2. Одно отделение
3. Дно уплотнено
4. Подклад в тон (нубук)
5. Магнит в верхней части изделия
6. Тиснение логотипа",300,"46,4","4271,5",,"48,5","4464,2",,,,
,,,,500,"46,4","4269,2",,"48,5","4461,9",,,,
,Сумка в виде крафт-пакета скрутки,"Материал: кожа
Размер: 17 х 22 х 8 см
Упаковка: сток"," Дизайн: 
1. Пакет-скрутка
2. Одно отделение
3. Дно уплотнено
4. Подклад в тон (нубук)
5. Магнит в верхней части изделия
6. Тиснение логотипа",500,"51,3","4721,6",45-50 дней,"53,1","4886,8",35-40 дней,"45 400,00",20-25 дней,
,,,,,,,,,,,,,
,Сумка в виде крафт-пакета с ручками,"Материал: искусственная кожа
Размер: 25 х 35 х 10 см
Упаковка: сток"," Дизайн: 
1. Пакет с ручками
2. Одно отделение
3. Дно уплотнено
4. Подклад в тон (нубук)
5. Без застежки
6. Тиснение логотипа",300,"39,0","3583,6",45-50 дней,"40,5","3721,2",35-40 дней,"26 800,00",30-35 дней,
,,,,500,"38,9","3581,3",,"40,4","3719,0",,,,
