,"Менеджер: Андрианова Анастасия
Email: anastasiaandrianova@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Бутылка 1,"Материал: пластик 
Размер: 600 мл, 6,8*23,5 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: одноцветная уф-печать,8000,"2,4","235,3",45-50,"3,04","296,68",35-40,"12 000,00",15-19,
 ,Бутылка 2,"Материал: пластик 
Размер: 600 мл, 7,5*19,7 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: одноцветная уф-печать,8000,"2,0","195,2",45-50,"2,63","256,8",35-40,"10 000,00",15-19,
 ,Бутылка 3,"Материал: пластик 
Размер: 550 мл, 6,5*22 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: одноцветная уф-печать,8000,"2,2","215,4",45-50,"3,6","351,2",35-40,"12 500,00",15-19,
 ,Бутылка 4,"Материал: пластик 
Размер: 700 мл, 7*24,5 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: одноцветная уф-печать,8000,"3,2","308,8",45-50,"4,03","393,01",35-40,"10 000,00",15-19,
 ,Бутылка 5,"Материал: пластик 
Размер: 700 мл, 7,5*24,7 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: одноцветная уф-печать,8000,"2,3","222,5",45-50,"2,96","288,69",35-40,"10 000,00",15-19,
 ,Бейдж + ланьярд,"Материал: бейдж - экокожа, ланьярд - полиэстер
Размер: бейдж - 5,4*8,6 см; ланьряд - 90*2 см
Упаковка: OPP пакет
Примечание от фабрики: ","Дизайн: 
бейдж - тиснение
ланьярд - шелкография",8000,"1,7","163,9",45-50,"1,78","173,73",35-40,"7 000,00",15-19,
,,"Материал: бейдж - пластик ABS, ланьярд - полиэстер
Размер: бейдж - 5,4*8,6 см; ланьряд - 90*2 см
Упаковка: OPP пакет
Примечание от фабрики: ","Дизайн: 
бейдж - уф-печать
ланьярд - шелкография",,"1,3","127,5",35-40,"1,39","135,4",25-30,"7 000,00",14-18,
