,"Менеджер: Магасумов Арсений
Email: arseny@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Чайный набор,"Материал: керамика
Размер: 12х7 см, 150 мл (чайник), 6х3 см, 40 мл (чашки)
Упаковка: индивидуальная подарочная упаковка
Примечание от фабрики: набор выполнен полуручной работой,  подарочная упаковка", Дизайн: печать логотипа на подарочной упаковке,250,"8,1","690,1",40-45,"11,0","932,9",30-35,3 600,7,17-19,
,,,,,,,,,,,,,,
 ,Набор для каллиграфии,"Материал: 
Размер: 
Упаковка: индивидуальная упаковка
Примечание от фабрики: ", Дизайн: сток,250,,,,,,,,,10-12,
,,,,,,,,,,,,,,
 ,Ароматизатор для автомобиля,"Материал: картонная бумага с ароматизатором
Размер: 7х7 см
Упаковка: опп-пакетик
Примечание от фабрики: создание индивидуального дизайна, выбор аромата из каталога фабрики (см.доп фото)", Дизайн: создание индивидуального дизайна по запросам клиента,250 требуется оформление доп.документов,"0,5","44,1",35-40,"0,7","57,6",25-30,2 400,7,17-19,
,,,,,,,,,,,,,,
 ,Коробка для лунных пряников (1 шт.),"Материал: картон, плотность 350
Размер: примерно 7,2х7,2*5,2 см
Цвет: красный
Примечание от фабрики: минимальное количество для изготволения по размерам и макетам клиента от 500 шт.

Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно  ", Дизайн: по макету клиенту (лучше всего с помощью тиснения серебром/золотом),500,"1,5","127,1",40-45,"1,6","138,3",30-35,5 800,7,17-19,
,,,,,,,,,,,,,,
,Коробка для лунных пряников (3 шт.),"Материал: картон, плотность 350
Размер: примерно 21,5х21,5*5,2 см
Цвет: красный
Примечание от фабрики: минимальное количество для изготволения по размерам и макетам клиента от 500 шт.  

Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно  ",,,"1,6","136,1",,"1,9","158,5",,5 900,7,17-19,
