,"Менеджер: Котелевская Анна
Email: annakot@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Шнурки,"Материал: полиэстер
Размер: 1 х 140 см 
Упаковка: сток пакетик 
Примечание от фабрики: наконечники могут быть кастомизированы, необходимо уточнить дизайн", Дизайн: полная запечатка,100,"1,0","90,9",35-40,"1,1","96,9",25-30,7 000,5,15-17,
,,,,500,"0,7","65,3",,"0,8","71,4",,,,,
,,,,1000,"0,6","58,0",,"0,7","64,0",,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,"71,4","142,76",,,,,,
