,"Менеджер: Хартова Диана Игоревна
Email: diana@megamind.ru
Телефон: 
",,,Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК,,"Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку с Китая до Москвы, таможню",,,
Фото,Наименование,Описание,"Тираж, шт",Цена за шт. ($.):,Цена за шт. (руб.):,Срок тиража,Образец ,Срок образца,Доп. фото
,Ланъярд-кабель,"Длина: 120 см
Нанесение: печать или гравировка логотипа на вкладыш
Цвет изменить нельзя
Type-C--Type-C | Type-C--Lighting",500,"10,5","985,0",55-60 кд,"13 710,49 ₽","10-15 кд - фото+видео
+10-12 кд - доставка
",
,,,1000,"10,4","974,8",,,,
,,"Можно настроить плетение
Можно настроить цвета",5000,"10,7","995,9",,"24 973,34 ₽",,
,Ланъярд-кабель,"Длина: 30 см
Нанесение: печать или гравировка логотипа на вкладыш
Цвет изменить нельзя
Type-C--Type-C | Type-C--Lighting",500,"7,6","710,7",,"13 710,49 ₽",,
,,,1000,"7,5","700,8",,,,
,,"Можно настроить плетение
Можно настроить цвета",5000,"7,7","721,3",,"24 973,34 ₽",,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,"11,5","1072,3",,,,
