,"Менеджер: Литяк Светлана
Email: svetlana@megamind.ru
Телефон: +7 (918) 964-19-55
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,"Набор для пляжного тенниса (2 ракетки, волан, 2 мячика)","Материал: пластик
Размер: 27х55 см
Упаковка: сетка
", Дизайн: сток,50,"8,4","715,8",25-30,"10,9","928,2",15-20,2 680,3,13-15,
 ,"Набор для пляжного тенниса (2 ракетки, волан, 2 мячика)","Материал: пластик
Размер: 28.5х50 см
Упаковка: сетка
", Дизайн: сток,50,"9,4","795,5",25-30,"12,9","1098,5",15-20,2 690,3,13-15,
 ,Мячики для тенниса,"Материал: резина, каучук, войлок
Размер: 6.5 см", Дизайн: сток,50,"1,7","145,9",30-35,"2,0","171,5",20-25,1 650,3,13-15,
 ,Рамка,"Материал: пластик
Размер: 9х9х2 см
Упаковка: в упаковке 10 шт", Дизайн: сток,50,"1,8","149,5",25-30,"2,2","189,9",15-20,1 850,2,12-14,
 ,Матрас надувной,"Материал: ПВХ
Размер: 183х69 см
Упаковка: индивидуальный пакет ", Дизайн: сток (матрасы марки intex не брендируют),50,"10,9","925,6",25-30,"13,6","1157,0",15-20,3 840,2,12-14,
 ,Матрас надувной,"Материал: ПВХ
Размер: 183х69 см
Упаковка: индивидуальный пакет ", Дизайн: сток (матрасы марки intex не брендируют),50,"9,9","840,8",25-30,"12,6","1069,4",15-20,3 850,2,12-14,
 ,Матрас надувной,"Материал: ПВХ
Размер: 180х68 см
Упаковка: индивидуальный пакет ", Дизайн: сток (мин. на брендирование 2000 шт),50,"10,7","908,1",25-30,"13,5","1143,7",15-20,3 850,2,12-14,
 ,Матрас надувной в форме серф-доски,"Материал: ПВХ
Размер: 150х55 см
Упаковка: индивидуальный пакет ", Дизайн: сток,500 (мин),"26,9","2283,7",50-55,"30,8","2620,3",40-45,3 850,2,12-14,
