,"Менеджер: Емельянова Полина
Email: polinae@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Брелок ,"Материал: металл
Упаковка: индивидуальный пакет 
Примечание от фабрики: 
минимальный тираж 1000 шт ", Дизайн: нанесение лого ,1000,"1,0","80,9",50-55,"1,0","87,9",40-45,6 500,7,17-19,
 ,Брелок ,"Материал: маталл
Размер: 21х19 см
Упаковка: индивидуальный пакет 
Примечание от фабрики: 
минимальный тираж 1000 шт ", Дизайн: нанесение лого ,300,"10,3","873,0",45-50,"14,0","1186,1",35-40,6 500,7,17-19,
,,,,500,"9,9","845,1",,"13,5","1149,0",,,,,
,,,,1000,"9,6","817,9",,"13,1","1112,6",,,,,
 ,Форма для льда ,"Материал: силикон 
Размер: 15х10.5х1.3 см
Упаковка: индивидуальный пакет 
Примечание от фабрики: 
минимальный тираж для дизайна 5000 шт ", Дизайн: из наличия ,100,"1,1","96,6",35-40,"1,3","112,2",25-30,8 500,3,13-15,
,,,,300,"1,0","82,5",,"1,2","97,6",,,,,
,,,,500,"0,9","77,7",,"1,1","92,9",,,,,
,,,,1000,"0,9","73,8",,"1,0","88,5",,,,,
 ,Бутылка- соковыжималка ,"Материал: пластик
Размер: 650 мл
Упаковка: индивидуальная коробка  
Примечание от фабрики: 
минимальный тираж 500 шт ", Дизайн: нанесение лого ,500,"5,6","476,5",45-50,"6,7","571,9",35-40,6 000,5,15-17,
,,,,1000,"5,6","474,8",,"6,7","570,2",,,,,
 ,Фоторамка ,"Материал: дерево 
Размер: 114.8x21 см
Примечание от фабрики: 
", Дизайн: нанесение лого- гравировка ,100,"12,1","1028,1",35-40,"13,6","1155,3",25-30,8 500,7,17-19,
,,,,300,"11,6","989,6",,"13,1","1113,1",,,,,
,,,,500,"11,0","936,4",,"12,5","1059,8",,,,,
,,,,1000,"10,7","906,4",,"12,1","1026,1",,,,,
