,"Менеджер: Эмина Арина Ильинична
Email: arinae@megamind.ru
Телефон: +7 (918) 370-96-97
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Держатель для телефона,"Материал: силикон, пластик
Размер: 10*2 см
Упаковка: OPP пакет
Примечание от фабрики: 
*минимальный тираж для цвета в пантон - 5000 шт.
*для образца нужен макет ai с рамерами лого
Дополнительно: наклейка с предупредительной надписью на упаковке
«Имеются противопоказания. Перед применение проконсультируйтесь со
специалистом»."," Дизайн: 
- цвет в пантон 254С
- нанесение логотипа, 1 цвет, «Роксера Плюс» 39х7,7 мм; «KRKA» 15,8х5 мм",5000,"1,0","98,6",35-40,"1,0","104,3",25-30,14 500,7,17-19,
,,,,6000,"0,9","89,1",,"0,9","94,3",,,,,
,,,,7000,"0,8","77,4",,"0,8","81,8",,,,,
,,,,8000,"0,7","68,0",,"0,7","71,9",,,,,
,,,,,,,,,,,,,,
,,,,Общая стоимость,,,,,,,,,,
,,,,,ЖД,АВИА,,,,,,,,
,,,,5000,"р.507 300,00","р.535 900,00",,,,,,,,
,,,,6000,"р.549 160,00","р.580 180,00",,,,,,,,
,,,,7000,"р.555 950,00","р.587 380,00",,,,,,,,
,,,,8000,"р.558 100,00","р.589 620,00",,,,,,,,
