,"Менеджер: Казакова Екатерина
Email: kate.k@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Веер из шёлковой ткани и бамбука,"Материал: шёлковая ткань и бамбук
Размер: в сложенном виде длина - 21 см, в развернутом - 37 см
Упаковка: индивидуальный пакет
Примечание от фабрики:  деревянную часть веера можно сделать светло-коричневой, темно-коричневой или черной

"," Дизайн: нанесение рисунка на ткань с одной стороны

",1500,"3,5","301,5",55-60,"3,6","311,8",45-50,"Образец качества - 3000

сигнальный образец - 10000",7,17-19,
,,,,,,,,,,,,,,
 ,Веер из искусственного шёлка и бамбука,"Материал: искусственный шёлк и бамбук
Размер: в сложенном виде длина - 21 см, в развернутом - 37 см
Упаковка: индивидуальный пакет
Примечание от фабрики:  деревянную часть веера можно сделать светло-коричневой, темно-коричневой или черной

"," Дизайн: нанесение рисунка на ткань с одной стороны

",1500,"3,9","337,8",55-60,"4,0","347,0",45-50,"Образец качества - 3000

сигнальный образец - 10000",7,17-19,
,,,,,,,,,,,,,,
 ,Веер из хлопка и бамбука,"Материал: хлопковая ткань и бамбук
Размер: в сложенном виде длина - 21 см, в развернутом - 37 см
Упаковка: индивидуальный пакет
Примечание от фабрики:  деревянную часть веера можно сделать светло-коричневой, темно-коричневой или черной

"," Дизайн: нанесение рисунка на ткань с одной стороны

",1500,"4,5","384,6",55-60,"4,6","393,8",45-50,"Образец качества - 3000

сигнальный образец - 10000",7,17-19,
,,,,,,,,,,,,,,
 ,Веер из шёлковой ткани и пластика,"Материал: хлопковая ткань и пластик
Размер: в сложенном виде длина - 21 см, в развернутом - 37 см
Упаковка: индивидуальный пакет
Примечание от фабрики:  деревянную часть веера можно сделать светло-коричневой, темно-коричневой или черной

"," Дизайн: нанесение рисунка на ткань с одной стороны

",1500,"1,6","136,5",55-60,"1,7","148,0",45-50,"Образец качества - 3000

сигнальный образец - 12500",7,17-19,
,,,,,,,,,,,,,,
 ,Веер из искусственного шёлка и пластика,"Материал: хлопковая ткань и пластик
Размер: в сложенном виде длина - 21 см, в развернутом - 37 см
Упаковка: индивидуальный пакет
Примечание от фабрики:  деревянную часть веера можно сделать светло-коричневой, темно-коричневой или черной

"," Дизайн: нанесение рисунка на ткань с одной стороны

",1500,"2,8","239,5",55-60,"2,9","251,0",45-50,"Образец качества - 3000

сигнальный образец - 12500",7,17-19,
,,,,,,,,,,,,,,
 ,Веер из хлопка и пластика,"Материал: хлопковая ткань и пластик
Размер: в сложенном виде длина - 21 см, в развернутом - 37 см
Упаковка: индивидуальный пакет
Примечание от фабрики:  деревянную часть веера можно сделать светло-коричневой, темно-коричневой или черной

"," Дизайн: нанесение рисунка на ткань с одной стороны

",1500,"3,1","262,9",55-60,"3,2","274,4",45-50,"Образец качества - 3000

сигнальный образец - 12500",7,17-19,
,,,,,,,,,,,,,,
 ,Веер,"Материал: оксфорд и пластик
Размер: см.фото
Упаковка: индивидуальный мешочек с лого
Примечание от фабрики:  пластиковая часть черного цвета
"," Дизайн: нанесение рисунка на ткань с двух сторон, лого на мешочке 1 цвет с одной стороны

",1500,"4,3","363,0",55-60,"5,0","423,0",45-50,9 900,9,19-21,
