,"Менеджер: Волкова Екатерина
Email: ekaterinav@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Гасильник для свечей,"Гаситель свечей
Материал: Нержавеющая сталь 3Cr13
Цвета: серебристый / золотой / розовое золото / черный / радужный
Общая длина: 17.2 см
Функции: тушение свечи, накрытие свечи
Диаметр основания крышки: 2.2 см
Вес нетто: 57 г
Вес брутто: 58 г
Упаковка: OPP-пакет

Предупреждение: Не используйте для мытья агрессивные или коррозионные жидкости, чтобы избежать ржавчины или снижения срока службы изделия.", Дизайн: из наличия,10000,"2,7","226,4",45-50,"2,9","246,8",35-40,1 900,2,12-14,
,,,,20000,"2,5","212,2",,"2,7","231,3",,,,,
 ,Гасильник для свечей,"Общая длина: 22,5 см
Диаметр основаяния колокольчика: 3,8 см
Обработка поверхности: гальваника
Материал: нержавеющая сталь 430
Вес изделия: около 65 г
Применение: ароматические свечи, аксессуары и др.
Предупреждение: избегайте чистки жёсткими предметами (например, металлическими губками), чтобы не поцарапать поверхность.
Об упаковке: стандартная безопасная упаковка — каждый продукт упакован в прозрачный OPP-пакет + внутренняя коробка + внешняя коробка", Дизайн: гравировка логотипа на ручке,10000,"3,6","301,7",55-60,"3,9","327,2",45-50,3 800,5,15-17,
,,,,20000,"3,3","282,7",,"3,6","306,6",,,,,
 ,Свеча в подарочной коробке,"Материал: 80% полностью очищенный парафин (обычно используется в пищевой промышленности, фармацевтической упаковке, в качестве основы для помады)
20% соевый воск (извлечён из натурального соевого масла)
Размер: 70 гр, 72×77×80 мм
Ароматы: травяной / сосновый
Упаковка: индивидуальная коробка"," Дизайн: 
- фабричная форма
- выкрас в цвет близкий
- индивидуальный дизайн коробки",10000,"2,1","178,8",45-50,"2,6","222,8",35-40,6 000,7,17-19,
,,,,20000,"2,0","167,5",65-70,"2,5","208,8",55-60,,,,
 ,Свеча в подарочной коробке,"Материал: Смесь растительных восков (натуральный соевый воск + хлопковый фитиль)
Аромат: Эфирные масла на растительной основе - клубника / морской бриз
Вес нетто свечи: около 70 г
Вес с упаковкой: около 95 г
Форма/размер свечи: 7.8 × 7.8 × 7.8 см
Размер упаковки: 8.1 × 8.1 × 8.2 см
Упаковка: Цветная картонная коробка

"," Дизайн: 
- фабричная форма
- выкрас в цвет близкий
- индивидуальный дизайн коробки",10000,"2,3","194,7",55-60,"2,6","224,6",45-50,12 000,7,17-19,
,,,,20000,"2,2","182,4",75-80,"2,5","210,5",65-70,,,,
 ,Тканевая сервировочная дорожка,"Материал: белая полиэфирная ткань
Размер: 178 × 33 × 0,1 см
Упаковка: индивидуальный OPP-пакет
Примечание: требуется подтверждение по макету и проработка образца", Дизайн: печать по макету (без вышивки) ,10000,"3,9","332,6",50-55,"4,9","416,8",40-45,5 800,7,17-19,
,,,,20000,"3,8","324,6",50-55,"4,8","408,8",40-45,,,,
 ,Шармы на бокалы (набор из 6 штук) ,"Материал: цинковый сплав
Размер: 28 х 50 мм
Упаковка: сток пакетик
Примечание от фабрики: требуетсыя подтверждение по макету и проработка образца", Дизайн: 6 форм,10000,"2,9","247,0",60-65,"3,0","255,2",50-55,100 000,10,20-22,
,,,,20000,"2,8","241,4",60-65,"2,9","249,9",50-55,,,,
 ,Керамическая менажница,"Материал: керамика
Размер: 18*18*2,5 см
Упаковка: индивидуальная коробка 
Примечание от фабрики: точная цена после макета и образца","Дизайн: открытие формы, дизайн по макету ",10000,"8,9","796,1",95-100,"11,7","1058,4",85-90,30 000,15,25-27,
,,,,20000,"8,3","748,0",,"11,0","994,8",,,,,
 ,Керамические фигурки,"Материал: керамика
Размер: 5*5*8 см
Упаковка: индивидуальная коробка 
Примечание от фабрики: точная цена после макета и образца","Дизайн: открытие формы, дизайн по макету ",10000,"4,5","398,3",95-100,"5,6","505,1",85-90,25 500,15,25-27,
,,,,20000,"4,2","373,6",,"5,3","474,2",,,,,
