,"Менеджер: Гуляева Мария
Email: mariag@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Набор для покера,"Материал: металл, пластик
Размер: ~ 57x22x9cm
Упаковка: металлический кейс
Примечание от фабрики: в металлическом кейсе фишки для покера, игральные карты и игральные кости", Дизайн: наклейка на фишке по центру 2+0,"300

(300 фишек в наборе)","125,8","10957,0",50-55,,,,77 000,17,27-29,
,,,,"300

(500 фишек в наборе)","185,8","16207,0",50-55,,,,,,,
 ,Фишки для покера,"Материал: пластик
Диаметр: 4см 
Упаковка: по 50шт в термоусадке
Примечание от фабрики: выбор цвета из ассортимента"," Дизайн: два цвета желтый и зеленый: по 15000 штук каждого цвета,  наклейка на фишке по центру 2+0",30000,"0,5","43,0",50-55,,,,41 700,17,27-29,
 ,Стойка для фишек,"Материал: акрил
Размер: 21cm×6.0cm×8.2cm 
Упаковка: PE пакет
Примечание от фабрики: вмещает до 100 фишек
Фишки в стоимость не входят", Дизайн: шелкография лого 2+0,300,"2,6","227,0",45-50,,,,12 200,9,19-21,
 ,Набор для покера,"Материал: металл, пластик
Диаметр фишки: 4cm
Упаковка: металлический бокс
Примечание от фабрики: в металлическом боксе фишки для покера, игральные карты", Дизайн: УФ печать на фишке по центру 2+0,"300

(100 фишек в наборе)","18,8","1660,0",60-65,,,,17 700,9,19-21,
,,,,"300

(200 фишек в наборе)","31,9","2803,0",65-70,,,,,,,
 ,Набор для покера,"Материал: металл, пластик
Размер: ~295*204*63mm
Упаковка: металлический кейс
Примечание от фабрики: в металлическом кейсе фишки для покера, игральные карты и игральные кости", Дизайн: металлический шильд с гравировкой на кейсе,"200

(200 фишек в наборе)","42,7","3627,0",60-65,,,,21 500,10,20-22,
