,"Менеджер: Котелевская Анна
Email: annakot@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Набор игрушек,"Материал: стекло
Размер: 8.1 x 4 x 12.4 см (размер одной игрушки)
Упаковка: коробка с ложементом
Примечание от фабрики: цена будет уточнена при утверждении итогового дизайна игрушек и упаковки",Дизайн: 4 игрушек в наборе разных форм,300,"29,4","3115,2",65-70,"31,9","3377,5",55-60,"10 100
(образец качества шаров, без упаковки)",5,15-17,
,,,,,,,,,,,"106 000
(сигнальный образец)",15,25-27,
,"Набор игрушек 
(4 игрушки)","Материал: стекло
Размер: 8.1 x 4 x 12.4 см (размер одной игрушки)
Упаковка: коробка с ложементом
Примечание от фабрики: цена будет уточнена при утверждении итогового дизайна игрушек и упаковки",Дизайн: 4 игрушек в наборе разных форм,1000,"18,7","1982,0",60-65,"21,4","2270,0",50-55,"126 000
(только сигнальный образец)",15,25-27, 
,,,,,,,,,,,,,,
 ,"Набор игрушек
(5 игрушек)","Материал: смола
Размер: 8.1 x 4 x 12.4 см (размер одной игрушки)
Упаковка: коробка с ложементом
Примечание от фабрики: цена будет уточнена при утверждении итогового дизайна игрушек и упаковки",Дизайн: 5 игрушек в наборе разных форм,1000,"24,8","2627,6",75-80,"27,8","2942,4",65-70,"9 000
(образец качества шаров, без упаковки)",3,13-15,
,,,,,,,,,,,"63 000
(сигнальный образец)",20,30-32,
 ,Коробка с ложементом,"Материал: 
Размер: 
Упаковка: 
Примечание от фабрики: ",Дизайн: ,,,,,,,,,,10-12,
