,"Менеджер: Киселева Екатерина
Email: katya.e@megamind.ru
Телефон: +7 (921) 970-63-24
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,Бутылка 1,"Материал: нержавеющая сталь 316
Размер: 500 мл: 24.5 х 7 х 5.8 см
Объем: 400, 500, 750 мл
Упаковка: белая фабричная коробка
Примечание от фабрики: 
1. Антивирусная и антибактериальная функция;
2. Напоминание о том, что нужно выпить воды;
3. При разной температуре воды в бутылке загораются разные лампы; 
4. Сохранение тепла в течение 24 часов","Дизайн: 
1. выкрас в пантон
2. нанесение лого шелкографией или лазером",3000,"26,5","2789,1",55-60,"28,1","2968,8",45-50,45500,25-27,
,,,,5000,"25,1","2638,9",,"26,7","2818,6",,,,
 ,Бутылка 2,"Материал: нержавеющая сталь 316
Размер: 450 мл: 25 х 8 х 8 см
Объем: 450 мл
Упаковка: белая фабричная коробка
Примечание от фабрики: 
1. Цена неизменна вне зависимости от тиража; 
2. При разной температуре воды в бутылке загораются разные лампы;
3. Уведомления и напоминания: регулярные оповещения о необходимости пить воду;
4. Контроль температуры: поддерживание оптимальной температуры воды в течение нескольких часов.","Дизайн: 
1. выкрас в пантон
2. нанесение лого шелкографией",3000,"26,5","2787,6",145-150,"28,3","2994,4",135-140,13500,20-22,
,,,,,,,,,,,,,
 ,Ланчбокс с подогревом 1,"Материал: алюминий, пищевой пластик, пластмасса
Размер:  215 х 145 х 115 мм
Упаковка: фабричная индивидуальная коробка
Примечание от фабрики: 
1. Ланч-бокс с подогревом
2. Технология: использование USB, аккумулятора или встроенной батареи для электрического обогрева
3. Быстрый нагрев мощностью 80 Вт 
4. Регулирование температуры для поддержания оптимального уровня нагрева","Дизайн: 
1. выкрас в пантон
2. нанесение лого шелкографией",2000,"20,4","2249,5",45-50,"23,9","2645,3",35-40,11200,25-27,
,,,,5000,"20,1","2189,0",60-65,"23,6","2584,8",50-55,,,
 ,Ланчбокс с подогревом 2,"Материал: нержавеющая сталь + пищевой пластик
Размер: 236х133х96 мм, 1000 мл
Упаковка: индивидуальная коробка
Примечание от фабрики: 
1. Функция подогрева (внутри находится нагревательный элемент)
2. Функция поддержания температуры
3. 6-ступенчатая регулировка температуры (время нагрева можно регулировать, от 20 до 60 минут)
4. Работает без подзарядки до 8 часов
5. Полностью беспроводная работа, не требуется подключение к питанию, так же не нужно заливать воду для подогрева
6. Удобно мыть: внутренняя часть из неожавеющей стали отделена от основного блока, легко достается
7. Плотная конструкция, крышка не протекает
8. Ланч-бокс оснащен большим цифровым жкраном для отображения информации"," Дизайн: выкрас в пантон, нанесение логотипа",2000,"76,6","7911,2",55-60,"83,6","8640,5",45-50,28100,25-27,
,,,,5000,"75,2","7760,7",70-75,"82,2","8489,9",60-65,,,
 ,Блокнот с экранчиком,"Материал: кожзам, бумага, электроника 
Размер: 185/240 мм
Упаковка: сток
Включает в себя: 
- блокнот
- блоркировку на отпечатке пальца
- 7-дюймовый экран
- беспроводную зарядку
- умную ручку","Дизайн: 
1) нанесение логотипа тиснением
2) выкрас в пантон",300,"186,7","19417,7",45-50,"190,0","19757,5",35-40,12400,19-22,
,,,,500,"186,7","19412,3",,"189,9","19752,1",,,,
,,,,1000,"186,6","19410,5",50-55,"189,9","19750,3",40-45,,,
 ,Блокнот,"Материал: кожзам, бумага
Размер: 185/240 мм
Упаковка: сток
Примечание от фабрики: 
Включает в себя блокнот, умную ручку, 3 запасных стержня","Дизайн: 
1) нанесение логотипа тиснением
2) выкрас в пантон",300,"73,9","7686,3",45-50,"77,0","8007,2",35-40,12400,19-22,
,,,,500,"73,9","7681,2",,"76,9","8002,1",,,,
,,,,1000,"73,8","7679,5",50-55,"76,9","8000,4",40-45,,,
 ,"Блокнот ""NEWYES""","Материал: кожзам, бумага
Размер: 185/240 мм
Упаковка: сток
Примечание от фабрики: 
Включает в себя блокнот, умную ручку, 3 запасных стержня","Дизайн: 
1) нанесение логотипа 
2) подбор цвета близкий к пантон",500,"113,8","11833,4",55-60,"118,2","12293,4",45-50,5000,22-24,
,,,,1000,"113,8","11831,7",60-65,"118,2","12291,7",50-55,,,
,Электрический контейнер для еды (поддерживает холод),"Материал: пластик и электроника
Размер: 230 х 125 х 95 мм,  1 л
Упаковка: сток 
Примечание от фабрики: Умные контейнеры для хранения с функцией поддержания температуры (засчет аккумулятора), время сохранения температуры можно настроить
- Номинальная мощность: 40 Вт
- Напряжение батареи: 11,1 В
- Время зарядки: примерно 6-8 часов
- Ёмкость батареи: 3200 мАч
- Время нагрева: примерно 1 час","Дизайн: 
1) нанесение логотипа 
2) настройка цвета пантон",500,"54,7","5687,8",40-45,"60,7","6315,0",30-35,8850,24-26,
,,,,1000,"54,7","5686,1",45-50,"60,7","6313,3",35-40,,,
 ,Ручка умная,"Материал: 
Размер: 
Упаковка: 
Примечание от фабрики: ",Дизайн: ,,,,,,,,,,
