,"Менеджер: Эмина Арина Ильинична
Email: arinae@megamind.ru
Телефон: +7 (918) 370-96-97
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Маска для сна,"Материал: хлопок (с эффектом памяти)
Размер: 10*25 см
Упаковка: OPP пакет
Примечание от фабрики: цвет из наличия: черый/розовый/серый"," Дизайн: нанесение лого, термотрасфер, 1 цвет ",100,"6,6","560,9",40-45,"7,1","600,3",30-35,14 500,10,20-22,
 ,Подушка для шеи,"Материал: хлопок (с эффектом памяти)
Размер: 28*15*30 см
Упаковка: OPP пакет
Примечание от фабрики: цвет из наличия: черый/розовый/серый/синий/голубой", Дизайн: тиснение лого,100,"10,5","894,8",40-45,"14,0","1192,0",30-35,5 500,7,17-19,
 ,Кролонка с караоке,"Материал: ABS+PC
Размер: 100*138 mm
Упаковка: индивидуальная коробка (фабричная)
Примечание от фабрики: 
Чип: BP1032A
Версия Bluetooth: V5.0
Выходная мощность: sWБатарея: 3,7 В 2000 мАч
Время воспроизведения: 6 ч (средняя громкость)
Время зарядки: 4 ч
Поддержка: BT, TWS, TF, FM, громкая связь,
звонки, беспроводной рабочий диапазон: 10 м
Минимальный тираж на кастом - 1000 шт", Дизайн: из наличия,100,"49,2","4185,7",65-70,"52,4","4455,9",55-60,10 000,10,20-22,
 ,Такая же колонка (без караоке),"Материал: ABS+PC
Размер: 100*138 mm
Упаковка: индивидуальная коробка (фабричная)
Примечание от фабрики: 
Чип: AC6965
Версия Bluetooth: v5.3
Номинальная мощность: 7 Вт
Пиковая мощность: 8 Вт
Размер динамика: 57 мм
Аккумулятор: 3,7В / 1500 мАч
Время воспроизведения: 6 ч (средний объем)
Время зарядки: 4 ч
Поддержка: BT, TWS, TF, FM, громкая связь,
звонки, беспроводной рабочий диапазон: 10 м
Минимальный тираж на кастом - 1000 шт", Дизайн: из наличия,100,"31,5","2679,9",65-70,"34,0","2889,7",55-60,10 000,10,20-22,
 ,Колонка серая,"Материал: ABS
Размер: 226*126*57 мм
Упаковка: индивидуальная коробка (фабричная)
Примечание от фабрики: имеет функцию беспловодной зарядки и блютуз соединение, также есть подсветка"," Дизайн: нанесение лого, шелкография ",100,"48,5","4120,2",50-55,"51,3","4358,6",40-45,10 000,7,17-19,
 ,Фондюшница,"Материал: алюминиевый сплав
Размер: диаметр 28 см
Упаковка: фабричная коробка (33,5*21,5*33,3 см)
", Дизайн: лазерная гравирвока лого,100,"66,9","5684,2",55-60,"84,7","7201,4",45-50,20 000,5,15-17,
 ,Пробка для бутылки,"Материал: нержавеющая сталь 304
Размер: 41,6*41,6*57,5 мм
Упаковка: OPP пакет
*кастом от 1000 шт", Дизайн: из наличия,100,"9,0","768,5",40-45,"9,3","793,9",30-35,4 500,5,15-17,
 ,Сумка для бутылки,"Материал: кожзам
Размер: 38*15 см
Упаковка: OPP пакет
*кастом от 500 шт", Дизайн: из наличия ,100,"4,2","359,1",40-45,"4,7","400,9",30-35,7 500,6,16-18,
 ,Менажница,"Материал: дерево
Размер: 20*20*1.8 см
Упаковка: OPP пакет
", Дизайн: гравировка лого,100,"9,2","778,5",45-50,"11,4","965,5",35-40,7 500,5,15-17,
 ,Караоке-микрофон,"Материал: Пластик, металлическая сетка.
Размер: 17*6*6 см
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: Возможна кастомизация цвета и логотипа при заказе от 2000 шт. Стандартный логотип удаляется. Встроенный аккумулятор 1800 мАч, до 8 часов воспроизведения.", Дизайн: из наличия ,100,"27,7","2351,9",45-50,"29,6","2517,3",35-40,7 500,7,17-19,
 ,Фондюшница для шоколада,"Материал: керамика
Размер: см на фото 
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: кастом от 1000 шт ", Дизайн: из наличия ,100,"8,9","797,9",45-50,"11,7","1055,0",35-40,7 500,7,17-19,
 ,Фондюшница для шоколада 2,"Материал: керамика
Размер: 11,2*9,2*12,1
Упаковка: индивидуальная коробка фабричная
Примечание от фабрики: кастом от 1000 шт ", Дизайн: из наличия ,100,"9,6","847,1",45-50,"11,8","1052,8",35-40,7 500,7,17-19,
 ,Ланчбокс с термосумкой,"Материал: бамбук, пластик, оксфорд
Размер: 9,1*10,5*18,4 см - ланч; 23*12*20 см - сумка
Упаковка: индивидуальная сумка
Примечание от фабрики: от 50 шт гравировка лого, от 300 шт - уф печать"," Дизайн: цвет из наличия (черный/белый), гравировка лого",100,"17,7","1502,7",55-60,"22,9","1947,4",45-50,9 000,10,20-22,
 ,Шарф,"Материал: лавсан
Размер: 200*68 см
Упаковка: индивидуальный пакет
Примечание от фабрики: кастом от 1000 шт ", Дизайн: из наличия ,100,"11,9","1011,1",55-60,"14,7","1249,1",45-50,7 500,10,20-22,
