,"Менеджер: Коник Полина Вадимовна
Email: polinakonik@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Бутылка стальная,"Материал: полипропилен, пищевой силикон, пищевая нержавеющая сталь аустенитного класса 304
Размер: 450 мл; 8,1 х 23 х 7,3 см (также есть другие размеры - указаны в доп фото)
Упаковка: сток
Примечание от фабрики: нельзя удалить оригинальный логотип
* цена может быть уточнена в зависимости от точного макета и размера нанесения","Дизайн: двухцветная шелкография
",100,"19,8","2099,0",45-50,"21,9","2318,4",35-40,17 200,7,17-19,
,,,,,,,,,,,,,,
 ,Бутылка пластиковая,"Материал: Безопасные материалы PC/PP, герметичный силикон
Размер: 550 мл; 20 х 7 см (также есть другие размеры - указаны в доп фото)
Упаковка: сток","Дизайн: двухцветная шелкография
можно изменить цвет крышки бутылки",3000,"4,0","421,5",50-55,"4,8","510,2",40-45,30 200,10,20-22,
,,,,,,,,,,,,,,
,Бутылка,"Материал: Пищевой PC (поликарбонат)
Размер: 240*75 мм, 750 мл
Упаковка: сток
Примечание: цена может быть уточнена при утверждении макета нанесения",Дизайн: сток,100,"4,7","495,8",30-35,"6,1","649,7",20-25,7 600,2,12-14,
,,,"Дизайн: нанесение УФ-печатью логотипа
",1000,"5,7","598,4",45-50,"7,1","752,2",35-40,10 100,10,20-22,
,Бутылка,"Материал: нержавеющая сталь, пластик
Размер: 300 мл  
Упаковка: сток
Примечание: цена может быть уточнена при утверждении макета нанесения",Дизайн: УФ-нанесение логотипа,100,"6,3","662,5",45-50,"8,2","865,6",35-40,7 600,5,15-17,
