,"Менеджер: Эмина Арина Ильинична
Email: arinae@megamind.ru
Телефон: +7 (918) 370-96-97
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 , Светильник 1,"Материал: дерево, бумага
Размер: 12*16,5*2,5 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: из наличия,4500,"13,6","1224,8",50-55,"15,4","1388,2",40-45,10 500,5,15-17,
,,," Дизайн: нанесение лого, гравировка на обложке",,"14,1","1271,3",,"15,9","1434,7",,,,,
 , Светильник 2,"Материал: дерево, бумага
Размер: 14,2*19,4*3,7 см
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: из наличия,4500,"12,5","1122,4",55-60,"13,6","1223,7",45-50,10 500,10,20-22,
,,," Дизайн: нанесение лого, шелкография 1 цвет",,"12,7","1138,7",,"13,8","1239,9",,,,,
 , Светильник 3,"Материал: дерево, бумага
Размер: 12,1*12,1*1,8 см (в сложенном виде)
Упаковка: OPP пакет
Примечание от фабрики: ", Дизайн: из наличия,4500,"8,7","785,2",45-50,"9,4","844,6",35-40,8 500,5,15-17,
,,," Дизайн: нанесение лого, шелкография 1 цвет",,"9,2","831,7",,"9,9","891,1",,,,,
 ,Фотоаппарат мгновенной печати ,"Материал: пластик
Размер: Размер фотоаппарата: 89*87*30 мм
Размер коробки: 170*57*112 мм
Упаковка: фабричная коробка с ложементом
Примечание от фабрики: Зарядка type-c
Поддерживает карты памяти до 128 Гб
Поддержка записи видео
В комплекте: фотоаппарат, 3 рулона бумаги, шнур для зарядки, инструкция, 5 фломастеров и ланъярд"," Дизайн: печать по индивидуальному дизайну без ограничения по цветам но без градиента, выкрас боковой части и объектива

Ланъярд с фабричным дизайном",4500,"39,9","3588,0",65-70,"41,1","3700,8",55-60,13 500,10,22-25,
 ,Фотоаппарат мгновенной печати ,"Материал: пластик
Размер: Размер фотоаппарата: 85*52*105 мм
Размер коробки: 90*60*118 мм
Упаковка: фабричная коробка
Примечание от фабрики: Зарядка type-c
Поддерживает карты памяти до 32 Гб
Поддержка записи видео
В комплекте: фотоаппарат, 2 рулона бумаги, шнур для зарядки, инструкция, 5 фломастеров, наклейки фабричные и ланъярд
"," Дизайн: печать по индивидуальному дизайну шелкография, выкрас цвета корпуса

Ланъярд с фабричным дизайном",4500,"40,3","3623,0",75-80,"41,5","3738,5",65-70,35 200,15,27-30,
,Мини-принтер,"В комплекте: принтер, 5 рулонов бумаги, 5 рулонов наклеек, 3 рулона цветной бумаги, провод зарядки, инструкция на русском языке, наклейки, фломастеры
Приложение поддерживает русский язык
Материал: пластик
Скорость печати: Макс. 40 мм/сек.
Емкость аккумулятора: 1200 мАч.
Размер печатной бумаги: 5,7 х 3 см.
Размер: 11*8*3 см.
Вес: 160 г.
Упаковка: Фабричная коробка"," Дизайн: замена цвета боковой поверхности, ушек
индвидуальная печать мордочки",4500,"15,9","1426,2",50-55,"16,6","1492,7",40-45,12 900,7,19-22,
,Фотокамера+принтер,"В комплекте: фотоаппарат, 3 рулона бумаги, провод зарядки, карта памяти 32 гб, ланъярд, инструкция на русском языке
Приложение поддерживает русский язык
Материал: пластик
Емкость аккумулятора: 800 мАч
Экран 2,4 дюйма
Размер: 95*90*48 мм
Упаковка: индивидуальная коробка с печать 4+0 и ламинацией 1+0.", Дизайн: тампопечать 1+0,4500,"35,7","3144,8",50-55,"37,0","3255,2",40-45,13 200,10,19-23,
 ,Снежный шар ,"Материал: смола, дерево, стекло
Размер: 8 см 
Упаковка: белая коробка
Примечание от фабрики: 
открытие форм фактора "," Дизайн: подставка из смолы и дерева, нанесение лого на подставку, внутри фигурка с идивидуальным дизайном  ",7000,"34,0","3155,9",80-85,"39,5","3700,4",70-75,245 000,18,27-30,
 ,Снежный шар ,"Материал: смола, стекло, дерево 
Размер: 8 см 
Упаковка: белая коробка
Примечание от фабрики: 
открытие форм фактора "," Дизайн: подставка из дерева, нанесение лого на подставку, внутри фигурка с идивидуальным дизайном  ",7000,"39,2","3615,5",75-80,"44,2","4119,1",65-70,110 000,18,27-30,
 ,Снежный шар ,"Материал: смола, стекло, кожзам 
Размер: 8 см 
Упаковка: белая коробка
Примечание от фабрики: 
открытие форм фактора "," Дизайн: подставка из смолы с кожзамом, нанесение лого на подставку, внутри фигурка с идивидуальным дизайном  ",7000,"34,6","3214,8",75-80,"40,1","3759,3",65-70,95 000,18,27-30,
 ,Снежный шар ,"Материал: смола, стекло 
Размер: 8 см 
Упаковка: белая коробка
Примечание от фабрики: 
открытие форм фактора "," Дизайн: нансение лого на подставку, индивидуальный дизайн фигурки ",7000,"19,4","1744,7",75-80,"21,7","1950,4",65-70,65 000,18,27-30,
 ,Снежный шар ,"Материал: смола, стекло
Размер: 10 см 
Упаковка: белая коробка
Примечание от фабрики: 
открытие форм фактора "," Дизайн: нансение лого на подставку, индивидуальный дизайн фигурки ",7000,"20,1","1810,5",75-80,"22,4","2016,2",65-70,95 000,18,27-30,
