,"Менеджер: Котелевская Анна
Email: annakot@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
,Рюкзак,"Материал: водоотталкивающая оксфордская ткань, полиэсетер
Размер: 47 х 30 х 15 см
Упаковка: сток
Примечание от фабрики: Помещаются ноутбук, iPad, журналы формата А4, телефон, кошелек",Дизайн: сток,200,"23,1","2447,0",30-35,"26,7","2824,7",20-25,12 600,5,15-17,
,,,Дизайн: термоперенос,,"25,3","2685,4",35-40,"29,1","3084,2",25-30,7 600,2,12-14,
,Рюкзак,"Материал: полиэстер
Размер: 43 х 11 х 30 см 
Упаковка: сток
Примечание от фабрики: будет также изображен логотип AOKING",Дизайн: сток,200,"44,9","4759,0",30-35,"51,4","5451,6",20-25,8 000,2,12-14,
,,,Дизайн: нанесение логотипа,,"48,0","5082,9",45-50,"54,5","5775,5",35-40,20 200,20,30-32,
 ,Рюкзак,"Материал: полиэстер
Размер: 30 х 15 х 42 см
Упаковка: сток
Примечание от фабрики: есть USB-порт
будет также изображен логотип AOKING",Дизайн: сток,200,"37,7","3997,2",30-35,"44,1","4670,5",20-25,8 000,2,12-14,
,,,Дизайн: нанесение логотипа,1000,"40,7","4312,0",45-50,"47,0","4985,4",35-40,20 200,20,30-32,
,Рюкзак,"Материал: полиэстер и микрофибра
Размер: 32 х 14 х 44 см
Упаковка: сток
Примечание от фабрики: 
будет также изображен логотип AOKING",Дизайн: сток,200,"48,8","5169,0",30-35,"55,8","5912,3",20-25,8 000,2,12-14,
,,,Дизайн: нанесение логотипа,1000,"48,8","5169,0",45-50,"55,8","5912,3",35-40,20 200,20,30-32,
