,"Менеджер: Эмина Арина Ильинична
Email: arinae@megamind.ru
Телефон: +7 (918) 370-96-97
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Ракетка из наличия ,"Материал: ракетка - пластик (50% - углеродное волокно, 50% - стеклянное волокно), чехол - ткань Оксфорд 
Размер: длина - 46-47 см, толщина - 3,8 см 
Упаковка: чехол (фабричный из наличия)
Примечание от фабрики:
*в стоимость не включен мячик, считаем отдельно с другой фабрикой 
", Дизайн: из наличия,50,"44,4","3908,5",55-60,"48,2","4240,1",45-50,20 000,10,20-22,
 ,Ракетка кастомная + фабричный чехол,"Материал: ракетка - пластик (50% - углеродное волокно, 50% - стеклянное волокно), чехол - ткань Оксфорд 
Размер: длина - 46-47 см, толщина - 3,8 см 
Упаковка: чехол 
Примечание от фабрики:
*в стоимость не включен мячик, считаем отдельно с другой фабрикой 
*для образца фабрика может сделать только черный и белый шнурок, при тираже можно выбрать цвет шнурка (закупить материал нужного цвета)","Дизайн: 
- ракетка из пластика цвета близкого к пантону + выбор цвета обмотки ручки + уф-печать одноцветная двусторонняя + выбор цвета шнурка
- чехол: фабричный из наличия",300,"41,2","3622,7",90-95,"44,9","3954,3",80-85,24 500,30,40-42,
 ,Ракетка кастомная + кастомный чехол,"Материал: ракетка - пластик (50% - углеродное волокно, 50% - стеклянное волокно), чехол - ткань Оксфорд 
Размер: длина - 46-47 см, толщина - 3,8 см 
Упаковка: чехол 
Примечание от фабрики:
*в стоимость не включен мячик, считаем отдельно с другой фабрикой 
*для образца фабрика может сделать только черный и белый шнурок, при тираже можно выбрать цвет шнурка (закупить материал нужного цвета)","Дизайн: 
- ракетка из пластика цвета близкого к пантону + выбор цвета обмотки ручки + уф-печать одноцветная двусторонняя + выбор цвета шнурка
- чехол: цвет материала на выбор (цвет близкий к пантону), уф печать лого, 1 цвет с одной стороны",300,"42,6","3751,4",90-95,"46,4","4083,0",80-85,33 500,30,40-42,
 ,Мячик,"Материал: резина+войлок+каучук
Размер: 6,5*6,5 см
Упаковка: OPP пакет
Примечание от фабрики: 
*минимальный тираж для кастома - 300 шт","Дизайн: 
- выбор цвета из наличия фабрики 
- нанесение лого, 1 цвет",300,"1,4","118,8",45-50,"1,6","143,6",35-40,15 000,20,30-32,
 ,Набор мячей в картонной коробке,"Материал: резина+войлок+каучук; корбка - картон
Размер: 6,5*6,5 см - 1 мяч, 14*14*7 - коробка с 4 мячами 
Упаковка: картонная коробка
Примечание от фабрики: 
*минимальный тираж для заказа в наборах - 100 шт
*на картонную коробку фабрика лого не наносит","Дизайн: 
- выбор цвета из наличия фабрики 
- нанесение лого на мяч, 1 цвет
- упаковка в картонную коробку ",100,"5,7","497,2",45-50,"6,5","572,9",35-40,15 000,20,30-32,
,,,,300,"5,5","485,8",,"6,4","561,5",,,,,
,,,,500,"5,4","475,0",,"6,2","549,4",,,,,
 ,Набор мячей в пластиковой таре,"Материал: резина+войлок+каучук; тубус - пластик
Размер: 6,5*6,5 см - 1 мяч; 20*7*7 - тубус
Упаковка: пластиковый тубус 
Примечание от фабрики: 
*минимальный тираж для заказа в наборах - 100 шт
*есть тубусы больше, например, для 4 мечей","Дизайн: 
- выбор цвета из наличия фабрики 
- нанесение лого на мяч, 1 цвет
- упаковка в пластиковый прозрачный тубус с черной крышкой (у фабрики есть только черные крышки)
- нанесение лого на тубус, 1 цвет с 1 стороны",100,"4,4","387,4",45-50,"5,1","444,2",35-40,24 500,20,30-32,
,,,,300,"4,3","376,1",,"4,9","432,9",,,,,
,,,,500,"4,2","367,2",,"4,8","423,0",,,,,
