,"Менеджер: Гуляева Мария
Email: mariag@megamind.ru
Телефон: 
",,,,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
 ,Брелок,"Материал: металл, акрил, полиэстер
Размер фигурок: звезда 5*5 см, прямоугольник 2*7см
Длина тканевой пружинки: ~28см
Упаковка: пакетик на подвесе
Примечание от фабрики: у акриловых фигурок невозможно сделать скругленные грани"," Дизайн: индивидуально по макету клиента, акриловые фигурки - открытие формы, на звезде и прямоугольнике УФ печать 4+0",1000,"5,8","496,0",55-60,,,,39 300,12,22-24,
,,,,2800,"5,6","473,0",55-60,,,,,,,
,Брелок,"Материал: металл, акрил, полиэстер
Размер фигурок: звезда 5*5 см, прямоугольник 2*7см
Длина TPU пружинки: ~15см (см доп.фото)
Упаковка: пакетик на подвесе
Примечание от фабрики: у акриловых фигурок невозможно сделать скругленные грани"," Дизайн: индивидуально по макету клиента, акриловые фигурки - открытие формы, на звезде и прямоугольнике УФ печать 4+0",1000,"3,5","300,0",55-60,,,,19 700,12,22-24,
,,,,2800,"3,4","287,0",55-60,,,,,,,
 ,Брелок,"Материал: металл, акрил, полиэстер
Размер фигурок: 5х5 см
Длина тканевой пружинки: ~28см
Упаковка: пакетик на подвесе
Примечание от фабрики: у акриловых фигурок невозможно сделать скругленные грани"," Дизайн: индивидуально по макету клиента, акриловые фигурки - открытие формы",1000,"6,2","528,0",55-60,,,,46 800,12,22-24,
,,,,2800,"5,9","505,0",55-60,,,,,,,
,Брелок,"Материал: металл, акрил, полиэстер
Размер фигурок: 5х5 см
Длина TPU пружинки: ~15см (см доп.фото)
Упаковка: пакетик на подвесе
Примечание от фабрики: у акриловых фигурок невозможно сделать скругленные грани"," Дизайн: индивидуально по макету клиента, акриловые фигурки - открытие формы",1000,"4,1","347,0",55-60,,,,27 100,12,22-24,
,,,,2800,"3,9","334,0",55-60,,,,,,,
 ,Брелок,"Материал: металл, ПВХ пластик, полиэстер
Размер фигурок: 5х5 см
Длина пружинки: ~28см
Упаковка: пакетик на подвесе"," Дизайн: индивидуально по макету клиента, пластиковые фигурки - открытие формы",2800,"8,7","734,0",100-105,,,,"412000
открытие формы 3 дизайна

3Д образец 76600","35-40кд открытие формы

3Д образец 13-15кд",10-12,
 ,Брелок,"Материал: металл, смола, полиэстер
Размер фигурок: 5х5 см
Длина пружинки: ~28см
Упаковка: пакетик на подвесе"," Дизайн: индивидуально по макету клиента, фигурки из смолы - открытие формы",2800,"6,2","530,0",65-70,,,,89 000,15,25-27,
