,"Менеджер: 
Email: 
Телефон: ",,"Литяк Светлана
svetlana@megamind.ru
+7 (918) 964-19-55",,"Цена указана с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,,Доп. фото
,,,,,"Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., $","Цена за шт., руб","Срок тиража, к.д.","Цена за шт., руб","Срок фото и видео, к.д.","Срок с доставкой, к.д.",
,Конструктор из плат,"Материал: печатная плата, набор smd компонентов
Размер: 8 х 12 см
Упаковка: пакет
Примечание от фабрики: 


",Дизайн: сток,275,"1,57","133,26",35-40,"1,61","136,66",25-30,"1,650",2,12-14,
 ,Вечный календарь,"Материал: дерево, магниты, алюминиевый сплав
Размер: 4.5 х 9 х 3 см
Упаковка: инд коробка", Дизайн: сток,130,"25,28","2148,71",35-40,"25,68","2182,71",25-30,"3,390",2,12-14,
,,,,200,"24,91","2117,54",,"25,31","2151,54",,,,,
,,,,765,"24,52","2084,56",,"24,92","2118,56",,,,,
,,, Дизайн: гравировка лого (мин 500 шт),765,"24,21","2058,23",40-45,"24,61","2092,23",30-35,"4,220",5,15-17,
 ,Вечный календарь,"Материал: дерево
Размер: 27 х 29.5 см
Упаковка: инд коробка", Дизайн: гравировка лого,130,"9,87","838,71",40-45,"10,95","930,51",30-35,"3,600",5,15-17,
,,,,200,"9,50","807,53",,"10,58","899,33",,,,,
,,,,765,"8,80","748,23",,"9,88","840,03",,,,,
