,"Менеджер: Гуляева Мария
Email: mariag@megamind.ru
Телефон: 
",,,,"Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК
Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку из Китая до Москвы, таможню",,,,,,Образец не включен в стоимость тиража,,
Фото,Наименование,Характеристики,Кастом,"Тираж, шт",Доставка ЖД,,,Доставка АВИА,,,Образец,,Доп. фото
,,,,,Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. ($.):,Цена за шт. (руб.):,"Срок тиража, к.д.",Цена за шт. (руб.):,"Срок образца, к.д.",
 ,папка А4,"Материал: искуственная кожа
Размер: 240 мм*330 мм 
Упаковка: 
Примечание от фабрики: ", Дизайн: логотип,100,"5,4","590,4",35-40,"4,6","500,54",25-30,"1199,85 (фабричный)","9-10 кален.дней фото/видео, 12-14 кален.дней",
 ,Кружка,"Материал: китайский фарфор+цветная глазурь 
Размер: можно сказать, какой размер нужен 
Упаковка: ОРР пакет 
Примечание от фабрики: "," Дизайн: логотип+ внутри желтый цвет, снаружи черный ",100,"7,2","766,9",42-45,"8,4","909,52",32-35,"9 205,53","11-12 кален.дней фото/видео, 12-14 кален.дней фото ",
 ,Худи,"Материал: хлопок 
Размер: Размеры есть разные
Упаковка: ОРР пакет
Примечание от фабрики: необходимо офрмление ЧЗ", Дизайн: логотип,100,"34,9","3737,8",45-50,"37,46","4037,27",35-40,"6 361,08","3-7 кален.дней фото/видео, 12-14 кален.дней",
 ,Книжка-светильник ,"Материал: древесина, крафтовая бумага 
Размер: есть разные размеры, в таблице указаны цены за 17*14*2.5cm
Упаковка: ОРР упаковка
Примечание от фабрики: ", Дизайн: лого,100,"15,3","1628,9",40-42,"16,87","1804,29",35-37,"3167,79 (фабричный)","7-10 кален.дней фото/видео, 12-14 кален.дней доставка",
 ,Брелок ,"Материал: ПВХ
Размер: 43*43*15мм
Упаковка: OPP пакет 
Примечание от фабрики:  стоимость открытия формы включена в цену за шт.", Дизайн: лого ,500,"3,7","393,0",50-55,,,,66700 (открытие формы),"8-9 кален.дней фото/видео, 12-14 кален.дней доставка",
,,,,1000,"3,0","321,0",55-60,,,,,,
 ,Брелок ,"Материал: ПВХ
Размер: ~10*3см
Упаковка: OPP пакет
Примечание от фабрики: стоимость открытия формы включена в цену за шт."," Дизайн: индивидуальная форма, цвет",500,"3,0","325,0",45-50,,,,32400 (открытие формы),"6-7 кален.дней фото/видео, 12-14 кален.дней доставка",
,,,,1000,"2,6","277,0",50-55,,,,,,
 ,Вечный карандаш,"Материал: металл
Размер: 15,6*1 см
Упаковка: OPP пакет
Цвет корпуса: черный / серебристый / золотой / розовый / голубой", Дизайн: гравировка лого,200,"1,8","187,0",40-45,,,,"3 400,00","5-6 кален.дней фото/видео, 12-14 кален.дней доставка",
,,,,1000,"1,6","165,0",45-50,,,,,,
