,"Менеджер: Куницына Ольга
Email: olga.k@megamind.ru
Телефон: +7 (911) 087-57-14
",,,Цена считается с НДС и учитывает стоимость доставки до Москвы или ТК,,"Срок тиража ""под ключ"" включает в себя: 
производство, доставку по Китаю, обработку груза, доставку с Китая до Москвы, таможню",,,
Фото,Наименование,Описание,"Тираж, шт",Цена за шт. ($.):,Цена за шт. (руб.):,Срок тиража,Образец ,Срок образца,Доп. фото
,Мультитул,"Материал: нержавеющая сталь
Размер: 7х4 см
Цвет: сталь

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"1,7","156,7",50-55 календ.дней,4700 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 8,5х5,5 см
Цвет: черный

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"1,5","139,8",50-55 календ.дней,4700 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7х4,5 см
Цвет: сталь

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"1,0","95,8",50-55 календ.дней,4700 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7,1х3,5 см
Цвет: сталь

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"5,1","476,3",40-50 календ.дней,2500 руб,"5-7 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7,1х3,5 см
Цвет: сталь

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"5,1","476,3",40-45 календ.дней,2500 руб,"5-7 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7,9х4,9 см
Цвет: черный

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"2,5","234,2",45-50 календ.дней,7300 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7,5х3,5 см
Цвет: черный

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"5,0","469,4",45-50 календ.дней,2500 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7,1х3,5 см
Цвет: черный

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"5,9","546,0",45-50 календ.дней,2500 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,Мультитул,"Материал: нержавеющая сталь
Размер: 7,3х3,3 см
Цвет: черный

Логотип: лазерная гравировка
Упаковка в прозрачный пакет",1000-3000,"5,9","546,0",45-50 календ.дней,2500 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,"Чехол для мультитула, индивидуальная настройка","Материал: Оксфорд, полиэстер
Ориентировочный размер: 9х6 см
Цвет: черный

Логотип: тканевая бирка
Упаковка в прозрачный пакет

Стоимость ориентировочная, окончательная стоимость после отшива образца",1000,"6,6","624,6",55-60 календ.дней,10300 руб,"8-10 календ.дней - фото/видео

10-12 календ.дней - доставка в Москву",
,,,,,,,,,
,Мультитул,"Материал: нержавеющая сталь 420, цвет черный
Размер: 7,4*3,5*0,6см
Лого: лазер на мультитуле, белая гравировка
Упаковка: в коробку
Клепка: черная","1000

2000

3000","5,38

5,32

5,23","501,68 ₽

495,62 ₽

487,52 ₽","85-90кд

90-95кд

95-100кд",7 245 ₽,23-25кд,
,"Мультитул на заказ (цены и сроки примерные, так как без макета невозможно сделать точный расчет)","Материал: нержавеющая сталь 420
Упаковка: в коробку
Клепка: черная",3000,"6,7","628,61 ₽",90-100кд,20 268 ₽,30-35кд,
